Lake;Date;Latitude;Longitude;Start_time;Gear_type;Gear_ID;Fishing_ID;Identifier;Species_ID;Intensity_class;Length;Abundance
Montaubois;2022-07-04;45°55.164';74°04.467';16:41;Minnow_trap;N2;MONT_N_02;NA;NA;NA;NA;0
Montaubois;2022-07-04;45°55.171';74°04.553';16:39;Minnow_trap;N3;MONT_N_03;NA;NA;NA;NA;0
Montaubois;2022-07-04;45°55.409';74°04.285';16:29;Minnow_trap;N4;MONT_N_04;NA;NA;NA;NA;0
Montaubois;2022-07-04;45°55.229';74°04.547';16:37;Minnow_trap;N5;MONT_N_05;Juliane;PeFl;1;7;1
Montaubois;2022-07-04;45°55.229';74°04.547';16:37;Minnow_trap;N5;MONT_N_05;Juliane;PeFl;4;9;1
Montaubois;2022-07-04;45°55.229';74°04.547';16:37;Minnow_trap;N5;MONT_N_05;Juliane;PeFl;5;10;1
Montaubois;2022-07-04;45°55.281';74°04.533';16:35;Minnow_trap;N6;MONT_N_06;Juliane;PeFl;0;26;1
Montaubois;2022-07-04;45°55.281';74°04.533';16:35;Minnow_trap;N6;MONT_N_06;Juliane;PeFl;2;13;1
Montaubois;2022-07-04;45°55.281';74°04.533';16:35;Minnow_trap;N6;MONT_N_06;Juliane;PeFl;0;22;1
Montaubois;2022-07-04;45°55.281';74°04.533';16:35;Minnow_trap;N6;MONT_N_06;Juliane;PeFl;1;13;1
Montaubois;2022-07-04;45°55.293';74°04.308';16:18;Minnow_trap;N7;MONT_N_07;Juliane;PeFl;4;13;1
Montaubois;2022-07-04;45°55.293';74°04.308';16:18;Minnow_trap;N7;MONT_N_07;Juliane;PeFl;1;12;1
Montaubois;2022-07-04;45°55.293';74°04.308';16:18;Minnow_trap;N7;MONT_N_07;Juliane;PeFl;4;15;1
Montaubois;2022-07-04;45°55.293';74°04.308';16:18;Minnow_trap;N7;MONT_N_07;Juliane;PeFl;2;19;1
Montaubois;2022-07-04;45°55.293';74°04.308';16:18;Minnow_trap;N7;MONT_N_07;Juliane;PeFl;0;17;1
Montaubois;2022-07-04;45°55.293';74°04.308';16:18;Minnow_trap;N7;MONT_N_07;Juliane;AmNe;0;22;1
Montaubois;2022-07-04;45°55.293';74°04.308';16:18;Minnow_trap;N7;MONT_N_07;Juliane;AmNe;0;19;1
Montaubois;2022-07-04;45°55.432';74°04.157';16:26;Minnow_trap;N16;MONT_N_16;Juliane;PeFl;0;7;1
Montaubois;2022-07-04;45°55.432';74°04.157';16:26;Minnow_trap;N16;MONT_N_16;Juliane;PeFl;5;16;2
Montaubois;2022-07-04;45°55.432';74°04.157';16:26;Minnow_trap;N16;MONT_N_16;Juliane;PeFl;4;21;1
Montaubois;2022-07-04;45°55.432';74°04.157';16:26;Minnow_trap;N16;MONT_N_16;Juliane;PeFl;3;14;1
Montaubois;2022-07-04;45°55.432';74°04.157';16:26;Minnow_trap;N16;MONT_N_16;Juliane;PeFl;2;22;1
Montaubois;2022-07-04;45°55.390';74°04.419';16:33;Minnow_trap;N9;MONT_N_09;Juliane;PeFl;0;8;1
Montaubois;2022-07-04;45°55.390';74°04.419';16:33;Minnow_trap;N9;MONT_N_09;Juliane;PeFl;1;9;1
Montaubois;2022-07-04;45°55.390';74°04.419';16:33;Minnow_trap;N9;MONT_N_09;Juliane;PeFl;3;11;1
Montaubois;2022-07-04;45°55.390';74°04.419';16:33;Minnow_trap;N9;MONT_N_09;Juliane;PeFl;0;9;1
Montaubois;2022-07-04;45°55.390';74°04.419';16:33;Minnow_trap;N9;MONT_N_09;Juliane;PeFl;2;8;1
Montaubois;2022-07-04;45°55.390';74°04.419';16:33;Minnow_trap;N9;MONT_N_09;Juliane;PeFl;4;9;1
Montaubois;2022-07-04;45°55.377';74°04.030';16:23;Minnow_trap;N17;MONT_N_17;Juliane;PeFl;4;8;1
Montaubois;2022-07-04;45°55.377';74°04.030';16:23;Minnow_trap;N17;MONT_N_17;Juliane;PeFl;1;13;1
Montaubois;2022-07-04;45°55.377';74°04.030';16:23;Minnow_trap;N17;MONT_N_17;Juliane;PeFl;2;7;1
Montaubois;2022-07-04;45°55.377';74°04.030';16:23;Minnow_trap;N17;MONT_N_17;Juliane;PeFl;1;7;1
Montaubois;2022-07-04;45°55.261';74°04.369';16:17;Minnow_trap;N11;MONT_N_11;Juliane;PeFl;0;8;1
Montaubois;2022-07-04;45°55.261';74°04.369';16:17;Minnow_trap;N11;MONT_N_11;Juliane;PeFl;1;9;1
Montaubois;2022-07-04;45°55.323';74°04.230';16:20;Minnow_trap;N12;MONT_N_12;NA;NA;NA;NA;0
Montaubois;2022-07-04;45°55.359';74°04.113';16:21;Minnow_trap;N13;MONT_N_13;NA;NA;NA;NA;0
Montaubois;2022-07-04;45°55.427';74°04.091';16:25;Minnow_trap;N14;MONT_N_14;NA;NA;NA;NA;0
Montaubois;2022-07-04;45°55.231';74°04.405';16:52;Minnow_trap;N15;MONT_N_15;Juliane;PeFl;0;8;1
Montaubois;2022-07-04;45°55.231';74°04.405';16:52;Minnow_trap;N15;MONT_N_15;Juliane;PeFl;2;9;1
Montaubois;2022-07-04;45°55.231';74°04.405';16:52;Minnow_trap;N15;MONT_N_15;Juliane;PeFl;1;8;1
Montaubois;2022-07-04;45°55.231';74°04.405';16:52;Minnow_trap;N15;MONT_N_15;Juliane;PeFl;0;7;1
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;2;4;2
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;3;8;1
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;3;6;1
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;3;11;1
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;1;4;3
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;1;1;1
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;2;8;1
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;1;3;3
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;2;7;2
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;0;3;2
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;LeGi;2;3;1
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;MiDo;0;2;6
Morency;2022-07-11;45°55.757';74°01.880';13:35;Seine;S1;MORE_S_01;Juliane;MiDo;1;2;1
Morency;2022-07-11;45°55.833';74°01.839';14:15;Seine;S1;MORE_S_02;Lea;LeGi;2;5;3
Morency;2022-07-11;45°55.833';74°01.839';14:15;Seine;S1;MORE_S_02;Lea;LeGi;1;4;1
Morency;2022-07-11;45°55.833';74°01.839';14:15;Seine;S1;MORE_S_02;Lea;LeGi;2;6;1
Morency;2022-07-11;45°55.833';74°01.839';14:15;Seine;S1;MORE_S_02;Lea;MiDo;0;2;1
Morency;2022-07-11;45°55.833';74°01.839';14:15;Seine;S1;MORE_S_02;Lea;MiDo;0;4;1
Morency;2022-07-11;45°55.833';74°01.839';14:15;Seine;S1;MORE_S_02;Lea;MiDo;0;3;2
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;0;5;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;1;4;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;3;12;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;2;9;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;0;6;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;2;5;2
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;2;7;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;0;4;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;2;15;1
Morency;2022-07-11;45°55.855';74°01.886';14:45;Seine;S1;MORE_S_03;Lea;LeGi;3;6;1
Morency;2022-07-11;45°55.848';74°02.018';15:10;Seine;S1;MORE_S_04;Juliane;LeGi;1;3;5
Morency;2022-07-11;45°55.848';74°02.018';15:10;Seine;S1;MORE_S_04;Juliane;LeGi;1;4;4
Morency;2022-07-11;45°55.848';74°02.018';15:10;Seine;S1;MORE_S_04;Juliane;LeGi;0;3;1
Morency;2022-07-11;45°55.848';74°02.018';15:10;Seine;S1;MORE_S_04;Juliane;LeGi;2;3;2
Morency;2022-07-11;45°55.848';74°02.018';15:10;Seine;S1;MORE_S_04;Juliane;LeGi;0;4;1
Morency;2022-07-11;45°55.848';74°02.018';15:10;Seine;S1;MORE_S_04;Juliane;LeGi;2;4;1
Morency;2022-07-11;45°55.848';74°02.018';15:10;Seine;S1;MORE_S_04;Juliane;LeGi;3;3;1
Morency;2022-07-11;45°55.658';74°02.048';15:40;Seine;S1;MORE_S_05;Lea;LeGi;2;12;1
Morency;2022-07-11;45°55.658';74°02.048';15:40;Seine;S1;MORE_S_05;Lea;LeGi;1;3;2
Morency;2022-07-11;45°55.658';74°02.048';15:40;Seine;S1;MORE_S_05;Lea;LeGi;1;6;1
Morency;2022-07-11;45°55.658';74°02.048';15:40;Seine;S1;MORE_S_05;Lea;LeGi;1;17;1
Morency;2022-07-11;45°55.658';74°02.048';15:40;Seine;S1;MORE_S_05;Lea;LeGi;1;5;2
Morency;2022-07-11;45°55.658';74°02.048';15:40;Seine;S1;MORE_S_05;Lea;LeGi;0;3;1
Morency;2022-07-11;45°55.757';74°01.880';15:10;Seine;S1;MORE_S_06;Juliane;MiDo;0;1;1
Morency;2022-07-11;45°55.757';74°01.880';15:10;Seine;S1;MORE_S_06;Juliane;RhAt;0;5;3
Morency;2022-07-11;45°55.757';74°01.880';15:10;Seine;S1;MORE_S_06;Juliane;LeGi;0;4;2
Morency;2022-07-11;45°55.757';74°01.880';15:10;Seine;S1;MORE_S_06;Juliane;RhAt;0;4;2
Morency;2022-07-11;45°55.757';74°01.880';15:10;Seine;S1;MORE_S_06;Juliane;LeGi;1;4;1
Morency;2022-07-11;45°55.757';74°01.880';15:10;Seine;S1;MORE_S_06;Juliane;LeGi;0;3;1
Morency;2022-07-11;45°55.757';74°01.880';15:10;Seine;S1;MORE_S_06;Juliane;MiDo;0;3;1
Morency;2022-07-11;45°55.782';74°01.786';17:05;Minnow_trap;N1;MORE_N_01;Charles;LeGi;1;3;4
Morency;2022-07-11;45°55.782';74°01.786';17:05;Minnow_trap;N1;MORE_N_01;Charles;LeGi;0;4;1
Morency;2022-07-11;45°55.782';74°01.786';17:05;Minnow_trap;N1;MORE_N_01;Charles;LeGi;0;3;1
Morency;2022-07-11;45°55.718';74°02.038';16:20;Minnow_trap;N2;MORE_N_02;Charles;LeGi;4;7;1
Morency;2022-07-11;45°55.718';74°02.038';16:20;Minnow_trap;N2;MORE_N_02;Charles;LeGi;1;4;2
Morency;2022-07-11;45°55.718';74°02.038';16:20;Minnow_trap;N2;MORE_N_02;Charles;LeGi;2;4;1
Morency;2022-07-11;45°55.718';74°02.038';16:20;Minnow_trap;N2;MORE_N_02;Charles;LeGi;1;3;1
Morency;2022-07-11;45°55.872';74°01.979';16:45;Minnow_trap;N3;MORE_N_03;Charles;LeGi;1;3;2
Morency;2022-07-11;45°55.790';74°01.692';17:00;Minnow_trap;N4;MORE_N_04;Charles;LeGi;1;4;2
Morency;2022-07-11;45°55.790';74°01.692';17:00;Minnow_trap;N4;MORE_N_04;Charles;LeGi;1;3;1
Morency;2022-07-11;45°55.677';74°02.039';16:26;Minnow_trap;N5;MORE_N_05;Charles;LeGi;1;4;3
Morency;2022-07-11;45°55.677';74°02.039';16:26;Minnow_trap;N5;MORE_N_05;Charles;LeGi;1;3;4
Morency;2022-07-11;45°55.677';74°02.039';16:26;Minnow_trap;N5;MORE_N_05;Charles;LeGi;0;4;1
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;1;5;2
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;1;4;1
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;1;7;1
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;2;5;3
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;3;5;4
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;2;7;1
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;3;8;2
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;1;6;1
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;3;7;1
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;2;9;1
Morency;2022-07-11;45°55.873';74°01.916';16:47;Minnow_trap;N6;MORE_N_06;Charles;LeGi;4;5;1
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;1;4;1
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;2;5;3
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;1;8;1
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;3;5;2
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;2;7;2
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;3;8;1
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;1;6;3
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;3;7;2
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;4;5;2
Morency;2022-07-11;45°55.778';74°01.727';17:03;Minnow_trap;N7;MORE_N_07;Charles;LeGi;4;6;1
Morency;2022-07-11;45°55.728';74°02.188';16:40;Minnow_trap;N9;MORE_N_09;Charles;LeGi;1;5;2
Morency;2022-07-11;45°55.728';74°02.188';16:40;Minnow_trap;N9;MORE_N_09;Charles;LeGi;2;5;1
Morency;2022-07-11;45°55.728';74°02.188';16:40;Minnow_trap;N9;MORE_N_09;Charles;LeGi;1;10;1
Morency;2022-07-11;45°55.728';74°02.188';16:40;Minnow_trap;N9;MORE_N_09;Charles;LeGi;3;4;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;1;5;4
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;1;4;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;2;4;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;1;7;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;2;5;2
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;1;8;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;2;6;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;3;5;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;0;7;1
Morency;2022-07-11;45°55.533';74°02.150';16:30;Minnow_trap;N11;MORE_N_11;Charles;LeGi;4;4;1
Morency;2022-07-11;45°55.830';74°01.840';16:51;Minnow_trap;N12;MORE_N_12;Charles;LeGi;1;5;1
Morency;2022-07-11;45°55.830';74°01.840';16:51;Minnow_trap;N12;MORE_N_12;Charles;LeGi;1;4;2
Morency;2022-07-11;45°55.830';74°01.840';16:51;Minnow_trap;N12;MORE_N_12;Charles;LeGi;2;5;1
Morency;2022-07-11;45°55.818';74°01.650';16:56;Minnow_trap;N13;MORE_N_13;Charles;LeGi;3;6;1
Morency;2022-07-11;45°55.818';74°01.650';16:56;Minnow_trap;N13;MORE_N_13;Charles;LeGi;1;4;9
Morency;2022-07-11;45°55.818';74°01.650';16:56;Minnow_trap;N13;MORE_N_13;Charles;LeGi;1;3;2
Morency;2022-07-11;45°55.818';74°01.650';16:56;Minnow_trap;N13;MORE_N_13;Charles;LeGi;2;5;1
Morency;2022-07-11;45°55.818';74°01.650';16:56;Minnow_trap;N13;MORE_N_13;Charles;LeGi;1;8;1
Morency;2022-07-11;45°55.693';74°02.333';16:38;Minnow_trap;N14;MORE_N_14;Charles;LeGi;1;4;1
Morency;2022-07-11;45°55.693';74°02.333';16:38;Minnow_trap;N14;MORE_N_14;Charles;LeGi;1;3;1
Morency;2022-07-11;45°55.693';74°02.333';16:38;Minnow_trap;N14;MORE_N_14;Charles;LeGi;0;5;1
Morency;2022-07-11;45°55.693';74°02.333';16:38;Minnow_trap;N14;MORE_N_14;Charles;LeGi;0;3;1
Morency;2022-07-11;45°55.821';74°02.043';16:42;Minnow_trap;N15;MORE_N_15;Charles;LeGi;1;4;1
Morency;2022-07-11;45°55.753';74°01.939';16:10;Minnow_trap;N16;MORE_N_16;Charles;LeGi;1;5;1
Morency;2022-07-11;45°55.757';74°01.880';16:10;Minnow_trap;N17;MORE_N_17;Charles;LeGi;2;6;1
Pin_rouge;2022-07-08;45°57.495';74°02.517';15:20;Seine;S1;PINR_S_05;Charles;LeGi;1;9;1
Pin_rouge;2022-07-08;45°57.495';74°02.517';15:20;Seine;S1;PINR_S_05;Charles;LeGi;2;8;1
Pin_rouge;2022-07-08;45°57.495';74°02.517';15:20;Seine;S1;PINR_S_05;Charles;LeGi;2;9;1
Pin_rouge;2022-07-08;45°57.495';74°02.517';15:20;Seine;S1;PINR_S_05;Charles;LeGi;3;10;1
Pin_rouge;2022-07-08;45°57.495';74°02.517';15:20;Seine;S1;PINR_S_05;Charles;LeGi;4;9;1
Pin_rouge;2022-07-08;45°57.495';74°02.517';15:20;Seine;S1;PINR_S_05;Charles;LeGi;1;8;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;3;11;2
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;3;12;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;MiDo;0;10;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;MiDo;0;9;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;1;7;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;2;6;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;3;10;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;2;13;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;1;8;1
Pin_rouge;2022-07-08;45°57.480';74°02.572';15:00;Seine;S1;PINR_S_04;Charles;LeGi;0;7;2
Pin_rouge;2022-07-08;45°57.519';74°02.501';13:30;Seine;S1;PINR_S_01;Juliane;LeGi;3;9;1
Pin_rouge;2022-07-08;45°57.519';74°02.501';13:30;Seine;S1;PINR_S_01;Juliane;LeGi;1;9;1
Pin_rouge;2022-07-08;45°57.519';74°02.501';13:30;Seine;S1;PINR_S_01;Juliane;LeGi;2;9;1
Pin_rouge;2022-07-08;45°57.519';74°02.501';13:30;Seine;S1;PINR_S_01;Juliane;LeGi;1;8;1
Pin_rouge;2022-07-08;45°57.519';74°02.501';13:30;Seine;S1;PINR_S_01;Juliane;LeGi;3;8;1
Pin_rouge;2022-07-08;45°57.545';74°02.495';13:45;Seine;S1;PINR_S_02;Juliane;LeGi;3;15;1
Pin_rouge;2022-07-08;45°57.608';74°02.419';14:00;Seine;S1;PINR_S_03;Juliane;LeGi;5;14;1
Pin_rouge;2022-07-08;45°57.608';74°02.419';14:00;Seine;S1;PINR_S_03;Juliane;AmRu;1;15;1
Pin_rouge;2022-07-08;45°57.713';74°02.495';15:54;Minnow_trap;N1;PINR_N_01;NA;NA;NA;NA;0
Pin_rouge;2022-07-08;45°57.608';74°02.632';15:43;Minnow_trap;N2;PINR_N_02;NA;NA;NA;NA;0
Pin_rouge;2022-07-08;45°57.534';74°02.495';16:13;Minnow_trap;N3;PINR_N_03;Juliane;LeGi;1;6;1
Pin_rouge;2022-07-08;45°57.497';74°02.606';15:35;Minnow_trap;N4;PINR_N_04;NA;NA;NA;NA;0
Pin_rouge;2022-07-08;45°57.630';74°02.557';15:50;Minnow_trap;N5;PINR_N_05;NA;NA;NA;NA;0
Pin_rouge;2022-07-08;45°57.608';74°02.585';15:48;Minnow_trap;N6;PINR_N_06;Juliane;AmRu;1;16;1
Pin_rouge;2022-07-08;45°57.608';74°02.585';15:48;Minnow_trap;N6;PINR_N_06;Juliane;LeGi;1;6;1
Pin_rouge;2022-07-08;45°57.608';74°02.585';15:48;Minnow_trap;N6;PINR_N_06;Juliane;LeGi;2;7;1
Pin_rouge;2022-07-08;45°57.775';74°02.324';16:00;Minnow_trap;N7;PINR_N_07;NA;NA;NA;NA;0
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;1;8;1
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;2;7;3
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;2;6;3
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;1;6;1
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;1;5;1
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;0;5;1
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;1;7;2
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;0;7;1
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;4;8;1
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;LeGi;2;5;1
Pin_rouge;2022-07-08;45°57.602';74°02.450';16:11;Minnow_trap;N16;PINR_N_16;Juliane;PeFl;1;14;1
Pin_rouge;2022-07-08;45°57.671';74°02.523';15:52;Minnow_trap;N9;PINR_N_09;Juliane;AmRu;1;16;1
Pin_rouge;2022-07-08;45°57.671';74°02.523';15:52;Minnow_trap;N9;PINR_N_09;Juliane;LeGi;1;6;1
Pin_rouge;2022-07-08;45°57.746';74°02.459';15:56;Minnow_trap;N17;PINR_N_17;Juliane;LeGi;1;14;2
Pin_rouge;2022-07-08;45°57.553';74°02.647';15:40;Minnow_trap;N11;PINR_N_11;Juliane;LeGi;0;8;1
Pin_rouge;2022-07-08;45°57.553';74°02.647';15:40;Minnow_trap;N11;PINR_N_11;Juliane;LeGi;1;8;1
Pin_rouge;2022-07-08;45°57.553';74°02.647';15:40;Minnow_trap;N11;PINR_N_11;Juliane;LeGi;3;13;1
Pin_rouge;2022-07-08;45°57.495';74°02.550';15:33;Minnow_trap;N12;PINR_N_12;NA;NA;NA;NA;0
Pin_rouge;2022-07-08;45°57.610';74°02.408';16:07;Minnow_trap;N13;PINR_N_13;NA;NA;NA;NA;0
Pin_rouge;2022-07-08;45°57.786';74°02.415';15:57;Minnow_trap;N14;PINR_N_14;Juliane;LeGi;1;5;1
Pin_rouge;2022-07-08;45°57.786';74°02.415';15:57;Minnow_trap;N14;PINR_N_14;Juliane;LeGi;1;4;2
Pin_rouge;2022-07-08;45°57.786';74°02.415';15:57;Minnow_trap;N14;PINR_N_14;Juliane;LeGi;0;5;1
Pin_rouge;2022-07-08;45°57.554';74°02.692';15:42;Minnow_trap;N15;PINR_N_15;NA;NA;NA;NA;0
St-Onge;2022-06-20;45°54.925';73°57.699';15:10;Seine;S1;STON_S_01;Charles;AmNe;0;18;1
St-Onge;2022-06-20;45°54.925';73°57.699';15:10;Seine;S1;STON_S_01;Charles;PeFl;0;9;3
St-Onge;2022-06-20;45°54.925';73°57.699';15:10;Seine;S1;STON_S_01;Charles;PeFl;0;10;5
St-Onge;2022-06-20;45°54.925';73°57.699';15:10;Seine;S1;STON_S_01;Charles;PeFl;0;11;4
St-Onge;2022-06-20;45°54.925';73°57.699';15:10;Seine;S1;STON_S_01;Charles;PeFl;0;12;1
St-Onge;2022-06-20;45°54.925';73°57.699';15:10;Seine;S1;STON_S_01;Charles;PeFl;0;16;1
St-Onge;2022-06-20;45°54.917';73°57.690';15:50;Seine;S1;STON_S_02;Charles;AmNe;0;15;1
St-Onge;2022-06-20;45°54.917';73°57.690';15:50;Seine;S1;STON_S_02;Charles;PeFl;0;8;6
St-Onge;2022-06-20;45°54.917';73°57.690';15:50;Seine;S1;STON_S_02;Charles;PeFl;0;9;1
St-Onge;2022-06-20;45°54.917';73°57.690';15:50;Seine;S1;STON_S_02;Charles;PeFl;0;7;1
St-Onge;2022-06-20;45°54.830';73°57.735';16:40;Seine;S1;STON_S_03;Charles;PeFl;0;8;2
St-Onge;2022-06-20;45°54.830';73°57.735';16:40;Seine;S1;STON_S_03;Charles;PeFl;0;10;1
St-Onge;2022-06-20;45°54.830';73°57.735';16:40;Seine;S1;STON_S_03;Charles;PeFl;0;7;1
St-Onge;2022-06-20;45°54.830';73°57.742';16:57;Seine;S1;STON_S_04;Lea;PeFl;0;9;3
St-Onge;2022-06-20;45°54.830';73°57.742';16:57;Seine;S1;STON_S_04;Lea;PeFl;0;8;3
St-Onge;2022-06-20;45°54.830';73°57.742';16:57;Seine;S1;STON_S_04;Lea;PeFl;0;11;4
St-Onge;2022-06-20;45°54.830';73°57.742';16:57;Seine;S1;STON_S_04;Lea;PeFl;0;6;1
St-Onge;2022-06-20;45°54.830';73°57.742';16:57;Seine;S1;STON_S_04;Lea;PeFl;0;7;1
