N,inf.F.all,inf.MT.all,inf.S.all,inf.T.all,tot.F.all,tot.MT.all,tot.S.all,tot.T.all,prev.F.all,prev.MT.all,prev.S.all,prev.T.all
1,0,0,4,1,4,1,0,426,0.2857142857142857,0.03571428571428571,0.68,0.6515151515151515
1,1,0,13,13,15,15,59,388,0,1,1,0.2638146167557932
1,0,0,0,13,169,3,95,86,0,0.6666666666666666,0,0.2638146167557932
1,6,0,16,2,0,2,356,286,1,1,0.6111111111111112,0.3333333333333333
1,36,0,0,34,0,0,4,426,1,0,0.31666666666666665,0.2638146167557932
1,5,0,0,275,0,26,72,61,0.6111111111111112,1,0,0.6744186046511628
1,4,1,6,35,6,0,9,8,0.9411764705882353,0.0273224043715847,0,0.6440677966101694
1,0,0,0,33,7,3,13,86,1,0,0,0.6455399061032864
1,0,2,3,0,9,7,49,21,1,0,0.68,0.3701657458563536
1,0,0,0,116,2,0,11,70,1,0.005917159763313609,0.5434782608695652,0.07142857142857142
1,0,0,0,75,1,28,1,251,0,1,0.7368421052631579,0.9047619047619048
1,5,19,5,2,1,0,0,251,0.08333333333333333,0.6129032258064516,0.013888888888888888,1
1,1,19,0,304,196,6,8,449,0.15151515151515152,1,0.75,0.3617021276595745
1,0,3,0,13,45,26,52,9,0.6666666666666666,1,0.07017543859649122,0.7083333333333334
1,0,1,25,2,0,1,25,449,0.04081632653061224,0,1,0.2583518930957684
1,14,0,0,35,183,3,49,81,0,0,0.31666666666666665,0.4358974358974359
1,0,0,18,53,15,0,3,198,0,0.09090909090909091,0,0
1,0,0,36,0,0,4,4,426,0,0.5,0.75,0.5517241379310345
1,0,0,3,17,0,0,29,9,0.5263157894736842,0.5,0,0.7674418604651163
1,0,3,0,53,0,1,10,81,1,0,0.875,0.9508196721311475
1,3,4,0,17,1,1,3,539,0.09090909090909091,0.5714285714285714,0.7272727272727273,0.6744186046511628
1,10,0,0,266,49,0,46,8,0.5454545454545454,1,0.5,0.7352941176470589
1,1,0,3,116,10,0,60,426,0,0.68,0,0.3617021276595745
1,0,1,0,34,0,5,0,81,1,0.6666666666666666,1,0
1,21,0,0,67,0,0,42,21,0,1,0.00398406374501992,0.2583518930957684
1,0,0,0,2,0,2,4,551,0,0,0,0.4358974358974359
1,3,0,13,275,1,0,7,9,0.12280701754385964,0.11764705882352941,1,0.6515151515151515
1,2,18,2,4,0,0,1,47,1,1,0.88,0.07142857142857142
1,0,0,10,0,0,0,1,144,0.016853932584269662,1,0.5652173913043478,0.125
1,3,1,0,58,1,42,15,561,0,1,0.875,0.3333333333333333
1,0,0,25,114,0,0,4,2,0,0.16129032258064516,0.5,0.2583518930957684
1,0,0,4,30,6,0,0,177,0,0,1,0.9508196721311475
1,3,3,4,58,10,0,59,24,1,0,0.016853932584269662,0.08139534883720931
1,0,19,0,16,3,196,251,2,0.007462686567164179,0.08333333333333333,0.3333333333333333,0
1,0,0,1,0,6,0,10,86,0,1,0.75,0.2583518930957684
1,0,1,0,3,0,0,0,561,1,0,0,0.6455399061032864
1,0,0,18,53,0,14,4,347,0.8666666666666667,0,0.2542372881355932,0.4358974358974359
1,1,0,0,68,0,10,119,181,0,1,1,0
1,0,19,6,116,8,0,11,251,1,0.75,0.68,0.030952380952380953
1,0,3,14,29,0,0,1,8,0.08333333333333333,0,0.12280701754385964,0.3333333333333333
1,6,0,0,114,6,0,72,141,1,0.6666666666666666,0,0.7674418604651163
1,12,4,0,75,4,4,11,347,1,0.9411764705882353,1,0.125
1,66,0,2,13,14,3,19,86,0.88,0.8333333333333334,0.2542372881355932,0.125
1,0,0,1,17,19,4,12,9,0.5,1,0.7241379310344828,0.08139534883720931
1,8,0,5,34,0,31,6,2,0.68,0.5,1,1
1,4,1,3,4,2,0,1,539,0,0.5714285714285714,1,0.3617021276595745
1,0,3,21,0,0,0,6,86,1,0.02158273381294964,1,0.5517241379310345
1,0,2,0,58,0,6,4,14,1,0,0.04081632653061224,0.20833333333333334
1,0,0,6,68,0,0,4,420,0.75,0.014084507042253521,0.5652173913043478,0
1,3,3,20,275,10,4,6,122,0.2,0,0.8666666666666667,0.2638146167557932
1,0,0,6,75,0,0,228,347,0,0,0.09090909090909091,0.7674418604651163
1,0,0,7,17,28,169,4,8,0,0.68,0.5,0.02247191011235955
1,4,0,7,72,0,0,1,0,0.88,0,0.68,0.7167832167832168
1,0,0,0,304,0,71,23,561,1,0.02158273381294964,0.7368421052631579,0.7352941176470589
1,0,0,1,33,45,0,0,294,1,1,0,1
1,0,0,1,67,0,169,11,539,1,0.005917159763313609,0,0.07474226804123711
1,18,2,3,58,10,0,0,198,1,0,0.6923076923076923,0.7674418604651163
1,0,4,0,58,15,8,4,251,0.09090909090909091,0.6129032258064516,0.75,0.7083333333333334
1,8,8,66,0,11,0,119,144,1,0,0.5652173913043478,0.02247191011235955
1,0,1,18,75,1,1,4,78,0,1,0.25,0.6455399061032864
1,0,0,6,1,29,0,1,122,0,0.5714285714285714,0.8666666666666667,0.3617021276595745
1,0,3,15,7,0,4,10,449,0.00398406374501992,1,0.6923076923076923,0.6515151515151515
1,3,0,18,304,1,0,8,86,0,0,0.68,0.5
1,19,4,1,205,15,6,0,426,0.875,0.9285714285714286,0.5652173913043478,0.5
1,0,0,20,129,10,26,6,218,1,0,0.010526315789473684,0.7674418604651163
1,10,0,0,17,7,0,23,144,0.5434782608695652,0.9090909090909091,0,0
1,2,0,0,2,4,2,132,21,0.3333333333333333,0,0.875,0.1394422310756972
1,0,3,1,275,57,0,4,86,1,0,1,0
1,0,0,0,0,1,0,2,2,0.25,1,1,0.22857142857142856
1,3,0,0,114,0,0,21,21,1,0.16666666666666666,0,0.5
1,0,0,0,1,0,3,7,198,1,1,0.016853932584269662,0.5901639344262295
1,5,0,0,58,41,0,0,89,0.6666666666666666,0.5,0.5546218487394958,0
1,0,0,15,17,5,0,0,81,0,1,0.5454545454545454,0.3701657458563536
1,0,4,0,1,0,0,0,388,0.7368421052631579,0,0,0.5
1,2,0,1,304,0,0,2,0,1,1,1,0.125
1,0,0,1,53,11,19,49,122,0,1,0.5,0.07142857142857142
1,5,0,16,35,1,4,2,0,1,1,1,0.654320987654321
1,5,3,0,1,2,4,45,14,0.13333333333333333,0.5,0.8,0.02247191011235955
1,14,1,0,304,7,2,9,144,1,0,0,0
1,3,2,1,275,7,4,268,141,0.7241379310344828,0,0.07692307692307693,0.02247191011235955
1,0,0,2,35,2,0,46,47,0.19047619047619047,1,0.5454545454545454,0.3333333333333333
1,0,0,13,0,0,9,4,0,1,0.2,0.5652173913043478,0.1394422310756972
1,10,0,0,0,24,139,10,561,0,0,0.15151515151515152,0.07142857142857142
1,0,0,4,58,0,0,1,2,0.005917159763313609,0,0.3333333333333333,0.3701657458563536
1,0,0,18,13,1,2,1,102,0,0,0.010526315789473684,0.3617021276595745
1,6,0,0,35,31,0,7,61,0,1,1,0.20833333333333334
1,6,0,2,0,0,0,356,122,0.02158273381294964,0.08333333333333333,0.016853932584269662,0.9508196721311475
1,5,1,0,53,18,1,60,9,1,0.5,0.75,0.5
1,2,0,0,72,0,6,2,9,0,0,0.68,0.3701657458563536
1,0,0,0,2,3,4,2,286,0.3333333333333333,0,1,0.7674418604651163
1,3,0,2,148,0,0,4,47,0.42857142857142855,0,0.010526315789473684,0.7167832167832168
1,8,0,0,16,6,0,6,70,0,0,0,0.1394422310756972
1,5,0,4,4,6,4,6,198,0.6111111111111112,0,0.5,0.125
1,0,0,3,4,0,3,1,539,0.6129032258064516,0,1,0
1,1,0,0,148,3,2,0,86,0,0.9285714285714286,0.07017543859649122,0.07142857142857142
1,2,0,12,67,5,0,4,420,0.5263157894736842,0,0.6111111111111112,0.3701657458563536
1,0,0,4,0,10,4,4,311,0,1,0.2542372881355932,0
1,0,9,1,34,46,2,5,420,0.5,0.5714285714285714,0,0.8807339449541285
1,0,5,1,16,1,2,8,21,1,0.2,0.016853932584269662,0.125
1,0,1,2,58,15,0,10,2,0,0.6666666666666666,0,0.9508196721311475
1,3,5,1,4,0,0,132,47,0.07692307692307693,1,1,0.7167832167832168
1,0,1,18,1,0,2,49,561,0,1,0.3333333333333333,0
1,0,0,11,275,19,0,15,181,0.5,0,1,0.6744186046511628
1,0,0,0,58,6,0,25,70,1,1,0.6111111111111112,0.654320987654321
1,0,0,36,1,3,7,119,81,0,0.875,0.875,0.22857142857142856
1,1,3,0,15,1,0,29,9,0,1,1,0.6515151515151515
1,0,0,0,29,0,0,3,47,1,0.5,0.8571428571428571,0.6455399061032864
1,0,0,3,129,0,0,0,286,1,0,0.5652173913043478,0.4358974358974359
1,0,0,0,29,0,0,3,286,0,0.875,0,0.5573770491803278
1,0,0,11,275,0,0,42,181,0.13333333333333333,1,0.7241379310344828,0.654320987654321
1,1,1,1,116,72,0,29,47,1,1,0.010526315789473684,0.043227665706051875
1,0,2,13,1,25,0,1,294,1,1,1,0.5573770491803278
1,0,0,1,192,15,0,0,89,0,0,0.5,0.8807339449541285
1,0,2,2,15,6,2,268,426,1,0.5714285714285714,0.5546218487394958,0.07474226804123711
1,0,3,1,53,0,0,1,61,0.5434782608695652,1,0.6666666666666666,0.1394422310756972
1,0,3,8,1,18,0,11,86,0,1,0,0.9047619047619048
1,1,0,66,16,42,0,3,294,1,1,1,0.9047619047619048
1,4,2,18,15,10,0,1,218,0.6666666666666666,0.6666666666666666,0.2542372881355932,0.5517241379310345
1,14,3,7,4,1,4,4,426,0.875,0,0.2542372881355932,0.02247191011235955
1,3,14,6,304,0,3,13,144,1,0,1,0.030952380952380953
1,6,0,0,72,0,14,45,251,0.010526315789473684,0,0.68,0.20833333333333334
1,0,0,0,75,23,1,4,9,0.5714285714285714,0.6666666666666666,0.07692307692307693,0.07142857142857142
1,0,0,0,30,0,0,4,14,0,0.875,0,0.08139534883720931
1,0,0,8,304,13,1,1,102,0.4,0,0,0.4358974358974359
1,6,0,6,29,3,0,1,449,0,0,0.2857142857142857,0.030952380952380953
1,2,3,1,17,0,4,20,551,0,0,0.5546218487394958,0.8095238095238095
1,14,3,0,29,0,0,4,388,0.010526315789473684,0.19047619047619047,0.5454545454545454,0.07474226804123711
1,0,4,11,17,196,6,10,89,1,1,1,0
1,2,0,6,17,10,0,10,43,1,0.68,0.6923076923076923,0.8095238095238095
1,0,6,18,0,1,19,11,70,1,0.4,1,0.5517241379310345
1,0,4,9,129,3,8,6,218,1,1,1,0
1,0,0,1,0,173,10,2,14,0.75,0.5714285714285714,0.3333333333333333,0
1,0,0,12,17,1,7,4,89,0.02158273381294964,0,0.3333333333333333,0.02247191011235955
1,1,0,0,205,49,0,0,177,0.3,0,0.010526315789473684,0.1394422310756972
1,0,0,5,2,0,0,0,286,1,0,0,0.7167832167832168
1,1,0,1,205,2,2,228,78,0.007462686567164179,1,0,0.5517241379310345
1,0,0,16,30,0,0,6,144,0,0.6666666666666666,1,0.8807339449541285
1,0,0,20,2,4,12,4,89,1,0.8333333333333334,0,0.043227665706051875
1,0,0,1,75,41,3,95,449,0.75,0.19047619047619047,1,0.9508196721311475
1,0,4,7,33,6,4,228,14,0,0.6666666666666666,0.8,0.7083333333333334
1,1,0,36,205,0,16,0,70,0.00398406374501992,0.25,0.3,0.3701657458563536
1,0,3,2,15,3,0,28,198,0.9285714285714286,0.19047619047619047,1,0.3333333333333333
1,13,2,16,16,25,0,6,9,1,1,0.016853932584269662,0.7352941176470589
1,0,1,0,17,0,3,10,0,1,0.6666666666666666,0,0.4358974358974359
1,0,2,25,1,46,1,5,122,0.3333333333333333,1,0,0.20833333333333334
1,0,0,2,192,2,7,132,47,0.04081632653061224,0,0.8,0
1,0,0,0,129,59,4,9,9,1,1,0.6666666666666666,0.6440677966101694
1,0,0,20,34,3,0,7,420,1,0.68,0.09090909090909091,0.2583518930957684
1,0,4,0,2,19,0,21,21,1,1,0.6111111111111112,0.2583518930957684
1,0,0,1,114,0,0,0,2,0,0,0.013888888888888888,0.22857142857142856
1,0,3,0,75,2,0,49,449,1,0,0.07017543859649122,0.3617021276595745
1,0,1,0,148,1,0,11,251,1,0,1,0.6455399061032864
1,14,0,5,3,0,0,5,122,1,0,1,0.030952380952380953
1,19,1,18,3,0,23,23,122,0,0.11764705882352941,0.5434782608695652,0.3701657458563536
1,0,0,13,205,34,5,119,24,0.11764705882352941,0,0.2857142857142857,0
1,0,0,1,75,0,1,4,420,0.2222222222222222,0,0,0.2638146167557932
1,0,0,3,17,0,23,29,294,0.00398406374501992,1,0.5,0.3617021276595745
1,0,3,11,15,23,0,5,144,0.6129032258064516,1,0,0.654320987654321
1,3,0,9,17,0,173,45,144,0.8666666666666667,0,0.75,0.030952380952380953
1,0,0,0,58,52,0,15,78,0.25,0.9411764705882353,1,0.5517241379310345
1,0,0,7,72,0,2,15,86,0,1,0.3,0.8095238095238095
1,0,0,1,116,0,0,0,347,1,1,0.7241379310344828,0.8807339449541285
1,0,0,1,17,356,1,52,61,0.7272727272727273,0.6666666666666666,0.013888888888888888,0.043227665706051875
1,0,0,16,114,4,15,2,347,0,0,0.6666666666666666,0
1,0,0,13,17,0,15,12,86,1,1,0.7241379310344828,0.07474226804123711
1,0,0,0,148,0,2,0,24,0.15151515151515152,0.9090909090909091,0.6666666666666666,0.043227665706051875
1,19,1,5,275,23,0,15,449,0.5263157894736842,0,1,0.07142857142857142
1,0,0,0,67,0,1,11,311,0.88,0.75,0.5652173913043478,0.7352941176470589
1,0,0,0,67,19,1,4,539,1,0,0,0.7167832167832168
1,0,2,3,205,0,4,11,251,0.5263157894736842,1,0.8,0.6440677966101694
1,18,1,0,129,0,3,5,89,1,0.68,1,0.654320987654321
1,0,0,6,114,0,173,95,61,1,0.0273224043715847,0,0.22857142857142856
1,1,0,1,67,11,0,20,311,1,0.2222222222222222,0.6923076923076923,0.5
1,1,0,4,2,0,0,49,141,0.09090909090909091,0.75,0.7241379310344828,0.5
1,0,6,13,116,3,3,12,347,1,1,0.6666666666666666,0.6440677966101694
1,4,3,25,114,0,0,20,89,1,0.8333333333333334,0.3,0.6744186046511628
1,4,2,0,266,1,0,9,89,0,1,0.5454545454545454,0.5517241379310345
1,0,0,1,15,0,3,4,449,1,0.75,0.5454545454545454,0.4358974358974359
1,0,0,0,58,17,0,72,141,1,0,0.2542372881355932,0.030952380952380953
1,5,0,15,0,0,6,19,311,0,0.014084507042253521,1,0.5
1,0,0,0,2,2,6,57,551,0,0.5714285714285714,0.5434782608695652,0.2638146167557932
1,0,5,10,16,19,139,4,449,1,1,0.7368421052631579,0.20833333333333334
1,0,0,22,58,0,2,23,294,0.5,0.21951219512195122,0.7241379310344828,0.8807339449541285
1,2,4,17,192,251,8,7,86,0,1,0.8,0
1,10,16,8,148,0,2,15,177,0.5454545454545454,0,1,0.4358974358974359
1,13,0,8,16,12,0,15,294,0.7368421052631579,1,0,0.5517241379310345
1,0,0,6,0,0,0,18,122,0.875,1,0.6111111111111112,0.030952380952380953
1,2,1,0,304,9,18,0,218,1,1,0.25,0.6515151515151515
1,0,0,0,58,0,7,7,551,0.8571428571428571,0.03571428571428571,0.6666666666666666,0.043227665706051875
1,0,5,5,1,0,6,356,181,1,0.875,0.010526315789473684,0.2638146167557932
1,1,0,8,1,3,3,1,9,1,0.09090909090909091,0.013888888888888888,0.043227665706051875
1,2,0,11,72,2,0,4,86,0.25,0.09090909090909091,0.5546218487394958,0.6744186046511628
1,0,0,4,129,4,0,228,24,0,1,0.5546218487394958,0.1394422310756972
1,0,0,0,1,0,2,4,122,1,0,1,0.5901639344262295
1,0,0,0,0,26,0,42,388,0,0.5263157894736842,0.00398406374501992,0.3701657458563536
1,0,0,2,129,15,0,119,426,1,1,0.2857142857142857,0.7167832167832168
1,8,10,10,68,3,0,0,181,0,0,0.8,0.125
1,0,0,15,266,25,7,59,420,0.07017543859649122,0.5,0.2542372881355932,0.3701657458563536
1,1,0,14,0,14,0,45,144,0.875,1,0.8666666666666667,0.22857142857142856
1,0,4,0,2,2,0,119,47,0.005917159763313609,1,0.8571428571428571,0.2638146167557932
1,0,0,12,53,3,1,19,0,1,0,0.00398406374501992,0.6455399061032864
1,10,0,0,114,23,0,11,81,0,1,0,0.3333333333333333
1,0,5,9,2,3,0,15,2,0.15151515151515152,0.875,0,0.7083333333333334
1,0,0,2,148,0,0,1,43,1,1,0.6111111111111112,0.7083333333333334
1,4,0,18,2,5,3,60,551,1,0.13333333333333333,0.15151515151515152,0.5901639344262295
1,0,10,1,68,0,7,3,14,1,0.6666666666666666,0.8571428571428571,0.9047619047619048
1,0,0,0,33,139,1,2,86,0.68,0.5263157894736842,1,0.3617021276595745
1,5,2,0,205,4,0,1,420,0.13333333333333333,0,0.5555555555555556,0.20833333333333334
1,0,6,25,15,0,1,0,286,1,0,0.7368421052631579,0.20833333333333334
1,7,0,15,275,0,0,12,251,1,0.2,0.07692307692307693,0
1,0,16,1,4,42,1,10,388,0,0,0.875,0
1,0,0,1,30,95,15,10,78,1,0.68,0.04081632653061224,0.125
1,4,3,16,29,6,0,2,551,0,0.6666666666666666,0,0
1,4,0,2,3,0,0,59,9,0.6666666666666666,0.2857142857142857,0.016853932584269662,1
1,3,4,0,68,0,15,21,426,0.6129032258064516,0.5,0.3333333333333333,0.654320987654321
1,0,0,14,0,0,34,5,251,0.5,0,0.04081632653061224,0.5
1,2,2,9,275,0,0,0,449,0.25,0.5714285714285714,0.5454545454545454,0.5573770491803278
1,0,0,5,67,26,0,21,81,1,0.014084507042253521,0,0.07474226804123711
1,0,0,1,275,60,1,9,286,0.014084507042253521,1,0,0.8807339449541285
1,0,3,7,30,0,0,20,9,0,0,0.007462686567164179,0.07142857142857142
1,3,4,20,35,0,0,5,8,1,1,0.00398406374501992,0.5573770491803278
1,0,2,2,13,4,10,25,449,0,0,0.2542372881355932,0.22857142857142856
1,7,0,0,13,0,15,1,102,0,1,0,0.6744186046511628
1,0,0,1,58,0,0,42,551,0.3333333333333333,0,1,0.7167832167832168
1,0,1,14,0,0,0,1,81,1,0,0.3333333333333333,0.02247191011235955
1,3,10,2,17,0,0,0,218,0,0.25,1,0.2638146167557932
1,1,0,5,0,251,1,9,86,0,0,0,0.3333333333333333
1,0,3,0,0,356,0,59,78,1,1,0,0.125
1,0,1,18,0,7,9,4,8,1,0.2,1,0.2583518930957684
1,0,7,0,129,72,0,5,181,0,1,0.09090909090909091,0.3333333333333333
1,0,0,0,4,0,8,25,144,1,0,1,0.8807339449541285
1,0,0,2,266,196,0,3,14,1,0.9285714285714286,1,0.6455399061032864
1,0,0,4,0,0,0,0,86,0,0.0273224043715847,1,0.6744186046511628
1,1,0,21,75,0,2,0,177,0.5652173913043478,1,0,0.030952380952380953
1,2,0,0,116,1,2,119,181,0,1,0.016853932584269662,0.6440677966101694
1,7,0,0,4,2,1,0,177,0,0,1,0.6744186046511628
1,0,0,9,0,1,6,9,144,1,0.5,0.6111111111111112,0.8807339449541285
1,0,2,3,33,2,0,0,218,0.03571428571428571,0,1,0.7352941176470589
1,0,0,17,2,2,4,29,24,1,0,1,0.7083333333333334
1,4,19,5,0,25,2,57,2,0,0,0.6923076923076923,0.08139534883720931
1,13,0,7,13,0,0,9,21,0.08333333333333333,0,0.007462686567164179,0.22857142857142856
1,0,0,6,35,34,0,0,198,1,0.9090909090909091,1,0.7674418604651163
1,0,0,16,129,0,3,21,449,1,0.5,0.09090909090909091,0.7674418604651163
1,0,0,2,16,4,0,11,347,0.5555555555555556,0.16129032258064516,0.875,0.6744186046511628
1,0,0,1,72,0,0,10,9,0,0.19047619047619047,0.8,0.6440677966101694
1,4,0,1,275,4,2,10,551,1,0.09090909090909091,0,0.3617021276595745
1,0,5,0,58,4,0,15,177,0,1,0.12280701754385964,0.5
1,0,0,0,7,59,2,9,181,0.6666666666666666,0,0.7272727272727273,0.043227665706051875
1,0,0,13,67,2,5,6,181,1,0,0,0
1,1,14,66,53,9,14,0,86,1,1,0.6666666666666666,0.6440677966101694
1,0,0,22,0,0,4,60,561,1,0,0,0.654320987654321
1,1,0,3,0,0,5,4,89,0.07017543859649122,0.5,0,0
1,0,2,2,275,4,1,0,449,0.4,1,1,0
1,0,0,13,72,0,18,1,2,1,0.2222222222222222,0.07017543859649122,0.7674418604651163
1,0,0,8,266,21,0,7,86,1,0.02158273381294964,0.2542372881355932,0.125
1,15,2,18,0,26,2,9,294,0.09090909090909091,0.09090909090909091,0.6666666666666666,0.5901639344262295
1,0,0,20,58,0,0,268,9,0.8,0.5,0,0.4358974358974359
1,4,1,6,7,0,0,9,144,0,0,0.15151515151515152,0
1,0,0,22,3,5,3,7,286,0,0,0.07692307692307693,0.5573770491803278
1,0,0,0,68,17,7,4,86,1,1,1,0
1,1,8,0,58,0,31,25,0,0.014084507042253521,0.75,1,0.4358974358974359
1,0,1,0,3,2,4,25,294,0,0,0.04081632653061224,0
1,15,0,8,205,8,173,356,78,0.005917159763313609,0,0,0.6455399061032864
1,0,0,10,15,45,6,1,24,0.6666666666666666,0,0.07692307692307693,0.6744186046511628
1,2,0,6,3,1,0,45,122,0.3,0,0,0.7674418604651163
1,0,3,0,72,0,0,72,551,0,0,0,0.125
1,0,0,6,67,1,4,9,420,0,0,0.6666666666666666,0.3617021276595745
1,0,0,0,17,5,6,0,141,0.2857142857142857,0.21951219512195122,0.31666666666666665,0.7167832167832168
1,6,1,0,148,7,8,20,102,0,0.75,0.2857142857142857,0.6440677966101694
1,1,0,6,15,11,10,13,78,0.11764705882352941,0.4,0.25,0.5901639344262295
1,0,5,10,7,31,3,5,388,1,0.9411764705882353,0,0.3701657458563536
1,0,4,0,1,15,0,20,122,1,1,0,0.5901639344262295
1,0,0,9,114,0,0,95,47,0.25,0,0.5,0.7083333333333334
1,22,0,1,75,0,0,29,251,0.75,0,0,0.22857142857142856
1,5,2,0,17,8,4,11,86,0,1,0.2542372881355932,0.3333333333333333
1,0,0,6,205,25,0,57,449,1,0,0,0.02247191011235955
1,0,2,3,0,1,6,21,61,0,0.68,0,0.9047619047619048
1,5,0,6,58,1,0,52,21,0.5,1,0.8,0.5517241379310345
1,2,1,1,205,6,0,95,81,0,0,0,0.5573770491803278
1,0,0,36,29,19,4,25,81,1,0,0,0.8095238095238095
1,5,4,15,13,0,0,12,420,0.5652173913043478,0,0,0.02247191011235955
1,0,2,0,2,6,3,15,449,0.9090909090909091,1,0.25,0.3701657458563536
1,2,0,9,7,0,0,19,286,0,1,0.007462686567164179,0.5517241379310345
1,2,0,0,129,2,0,45,86,1,0,1,0
1,0,0,0,17,0,2,3,122,1,1,1,0.6744186046511628
1,10,0,0,0,0,5,356,0,1,1,0,0.5
1,0,0,0,304,57,14,49,2,1,0,0.5555555555555556,0.7674418604651163
1,0,0,0,3,11,31,0,122,0.6666666666666666,0.02040816326530612,0.8666666666666667,0.8095238095238095
1,0,2,2,35,46,15,25,420,0.5263157894736842,0,0.010526315789473684,0.08139534883720931
1,4,3,0,34,34,0,7,8,0,0.16666666666666666,0.2542372881355932,0.07142857142857142
1,0,1,3,266,15,0,11,251,0,0.005917159763313609,1,0.20833333333333334
1,0,0,0,0,0,10,13,0,0.16129032258064516,0.08333333333333333,1,0.4358974358974359
1,0,0,6,34,4,0,9,81,0,1,0.7272727272727273,0.654320987654321
1,0,0,6,1,10,25,119,426,0,1,0.04081632653061224,0.3333333333333333
1,0,0,20,1,46,0,4,43,0.6923076923076923,0.75,0.25,0.125
1,5,0,1,16,2,0,19,0,0,0,0.2542372881355932,0.3701657458563536
1,5,5,22,34,42,1,46,61,1,0.5,0.12280701754385964,0.08139534883720931
1,3,5,16,72,0,0,9,102,0,0.014084507042253521,1,0.043227665706051875
1,0,0,0,304,1,1,52,9,0.013888888888888888,0.42857142857142855,0,0.5
1,4,0,5,0,4,34,3,426,0.3333333333333333,0.875,0.25,0.7674418604651163
1,0,4,2,15,0,0,49,102,0,1,1,0.9508196721311475
1,0,0,0,266,25,9,9,388,0.75,0,0.04081632653061224,0.5517241379310345
1,0,0,0,0,0,0,5,388,0.3333333333333333,0,0,0.6744186046511628
1,1,0,17,29,0,9,4,177,0,1,0.875,0.3701657458563536
1,0,0,2,205,0,1,10,286,1,0,0.07692307692307693,0.1394422310756972
1,0,2,11,0,0,0,4,420,0,0,0.010526315789473684,0.125
1,6,5,8,33,0,0,6,70,0.8666666666666667,0,1,0.07474226804123711
1,6,0,8,72,0,0,3,449,0.3333333333333333,1,0,1
1,8,3,6,2,0,7,0,122,0,1,0.3333333333333333,0.07142857142857142
1,0,0,6,68,2,4,3,86,0,0,0.31666666666666665,0.030952380952380953
1,0,0,7,75,49,5,25,181,1,0.5714285714285714,0.5555555555555556,0.2583518930957684
1,3,0,18,275,2,0,95,14,0,0,0,0.6455399061032864
1,0,3,2,266,0,0,95,78,1,0,0.3333333333333333,0.6515151515151515
1,2,0,7,0,0,0,3,14,0.7241379310344828,1,0.72,0.8807339449541285
1,2,0,0,0,0,0,59,251,0.68,0.875,1,1
1,0,2,18,68,23,18,1,86,0.5,0.6666666666666666,0.013888888888888888,0.1394422310756972
1,2,0,0,68,1,4,4,426,0.72,0.5,0.016853932584269662,0.6455399061032864
1,0,5,5,34,3,0,12,8,0,0,0,0.5573770491803278
1,1,0,17,205,0,1,10,122,0,0.5,1,0.7352941176470589
1,0,0,36,0,0,10,12,551,0,0,0.31666666666666665,0.654320987654321
1,0,0,1,58,7,0,119,70,0.12280701754385964,1,0,0.7352941176470589
1,2,0,1,33,0,2,0,561,1,0,0.6666666666666666,0.7083333333333334
1,0,0,1,35,3,0,42,286,0,0,0.3,0.6744186046511628
1,0,1,3,29,1,6,4,141,1,0,0.7241379310344828,0.2583518930957684
1,20,0,13,2,0,7,19,102,0.31666666666666665,0,0.88,0.3701657458563536
1,3,0,0,13,5,1,5,89,0.6666666666666666,0.9411764705882353,1,0.043227665706051875
1,0,3,0,275,5,7,10,9,1,0.6666666666666666,0,0.2638146167557932
1,6,0,15,35,1,14,11,8,0.02158273381294964,1,0.07692307692307693,0.6455399061032864
1,0,1,0,13,0,0,6,561,0.13333333333333333,0,0,0.7083333333333334
1,0,0,0,75,24,7,4,449,0.00398406374501992,1,1,0.7083333333333334
1,0,0,10,192,6,0,0,47,0.5,0,0,0.8095238095238095
1,16,0,1,0,0,0,15,198,0.21951219512195122,0.03571428571428571,0.013888888888888888,0.22857142857142856
1,4,0,0,0,6,0,20,551,0.6111111111111112,0,0.68,0.125
1,0,0,14,58,2,0,60,9,1,0.4,0.3333333333333333,0.02247191011235955
1,0,2,0,4,2,5,3,21,0.6666666666666666,0.02040816326530612,0.07017543859649122,0
1,0,2,0,15,7,0,7,286,1,0,0.88,0.7352941176470589
1,0,3,12,33,7,0,3,311,0,1,0.007462686567164179,0.7352941176470589
1,0,0,0,0,0,1,25,551,0.5,0.75,0.6111111111111112,0
1,0,0,1,0,4,0,0,294,0.7272727272727273,0,0.5546218487394958,0.08139534883720931
1,0,4,0,205,12,0,0,141,0.6666666666666666,0,0.12280701754385964,0.7083333333333334
1,3,1,66,2,2,3,60,141,1,1,1,0.02247191011235955
1,0,5,1,58,0,0,9,102,0,1,0,0
1,7,2,4,2,0,3,25,251,1,0.02158273381294964,0.5454545454545454,0.5
1,7,2,0,148,6,31,3,86,0,0.9285714285714286,0.6111111111111112,1
1,0,0,0,72,1,2,11,21,0.875,1,0.875,0.3617021276595745
1,0,2,0,13,6,9,15,218,0.6666666666666666,0.9411764705882353,0.12280701754385964,0.6440677966101694
1,19,0,0,53,0,4,2,388,0.5,1,0.2542372881355932,1
1,2,0,0,67,11,0,4,426,0.75,1,0.25,0.07474226804123711
1,2,0,18,17,0,1,28,388,0.7241379310344828,1,0,1
1,1,0,0,75,1,10,42,198,0,1,0,0.5
1,0,0,0,16,45,4,7,0,0,0.16129032258064516,0.68,0.3617021276595745
