"","N","inf.A.all","inf.MT.all","inf.S.all","inf.T.all","tot.A.all","tot.MT.all","tot.S.all","tot.T.all","prev.A.all","prev.MT.all","prev.S.all","prev.T.all"
"334",1,0,3,1,1,89,0,1,122,1,0.166666666666667,0.0105263157894737,0.125
"335",1,17,2,5,304,2,0,0,218,0,1,0.0701754385964912,0.5
"336",1,4,0,7,275,NA,0,119,551,0.25,0,0.316666666666667,0
"337",1,18,0,10,192,2,0,52,286,0.666666666666667,1,0.75,0.0813953488372093
"338",1,4,1,0,1,10,4,1,9,1,1,0,0.645539906103286
"339",1,0,3,5,53,86,3,1,102,0,0.133333333333333,1,0.767441860465116
"340",1,148,0,1,0,0,0,9,2,0.25,0.222222222222222,1,0.0747422680412371
"341",1,8,0,2,1,9,0,9,122,1,0,0.333333333333333,0.435897435897436
"342",1,3,0,4,304,0,5,132,89,0.75,1,0,0.030952380952381
"343",1,0,6,6,0,15,10,25,102,0.692307692307692,1,1,0
"344",1,17,4,14,72,70,4,119,21,0.0909090909090909,1,0.25,0.5
"345",1,0,0,0,0,NA,6,0,539,0,1,0.75,0.551724137931034
"346",1,0,0,0,304,2,18,19,286,0.612903225806452,0.928571428571429,0.285714285714286,0.708333333333333
"347",1,0,2,5,2,10,0,20,551,0,0.4,0,0.333333333333333
"348",1,0,0,22,0,0,0,4,81,0,0,0,0.645539906103286
"349",1,0,2,2,58,132,14,13,294,0,1,0.866666666666667,0.435897435897436
"350",1,1,0,0,1,196,0,25,561,0,0,0,0.767441860465116
"351",1,0,0,2,129,0,0,0,24,1,0.909090909090909,0.3,0.125
"352",1,13,0,0,30,10,4,0,47,1,0.666666666666667,0.611111111111111,0.651515151515151
"353",1,7,1,18,68,2,0,57,141,1,0,0.724137931034483,0.228571428571429
"354",1,4,0,8,17,0,0,59,2,0,1,0.0138888888888889,0.0714285714285714
"355",1,0,0,12,33,20,41,4,24,0.866666666666667,0,0,0.5
"356",1,148,0,1,58,7,2,25,86,0.666666666666667,0.833333333333333,0.666666666666667,0.64406779661017
"357",1,0,1,17,205,46,3,12,43,0,1,0.736842105263158,0.59016393442623
"358",1,3,2,6,2,23,0,251,294,0,0,1,0.0813953488372093
"359",1,0,0,0,29,2,0,95,102,0.25,0.75,0,0.125
"360",1,0,0,6,33,0,8,6,311,0.0747422680412371,1,0.0105263157894737,0
"361",1,0,0,0,2,95,0,119,449,0,0,0.72,0.0224719101123595
"362",1,1,3,66,148,45,0,9,8,0,0,0.0701754385964912,0.0224719101123595
"363",1,NA,4,0,0,0,0,4,9,1,0,0.12280701754386,0.880733944954128
"364",1,4,2,19,53,11,0,95,286,1,1,0,0.80952380952381
"365",1,NA,0,2,192,5,0,11,122,1,1,0.12280701754386,0.674418604651163
"366",1,7,1,8,17,9,2,12,9,0,0,0.0105263157894737,0.263814616755793
"367",1,0,0,5,2,0,3,95,144,0.25,0,0,0
"368",1,0,0,0,35,12,17,3,8,0.833333333333333,0,0.333333333333333,0.651515151515151
"369",1,0,0,1,148,0,0,20,426,0.0769230769230769,0,0.736842105263158,0.708333333333333
"370",1,0,0,0,275,25,10,3,561,0.8,0,1,0.263814616755793
"371",1,5,1,6,1,0,0,21,8,0.651515151515151,1,0,0
"372",1,0,0,0,75,4,3,10,449,0,0.875,0,1
"373",1,0,2,4,4,1,0,4,144,0.875,1,0,0.950819672131147
"374",1,0,0,36,1,1,0,4,8,0,1,1,0
"375",1,0,0,5,53,11,5,0,141,0.117647058823529,0.612903225806452,0.8,0.0813953488372093
"376",1,0,4,0,13,0,0,29,47,0.571428571428571,0,0.554621848739496,1
"377",1,3,9,9,275,311,10,3,43,0,0,0.68,0.0747422680412371
"378",1,0,0,0,2,198,0,5,561,0.0813953488372093,0,0.00398406374501992,0.64406779661017
"379",1,1,0,6,33,0,2,0,426,0,0,0.555555555555556,0.370165745856354
"380",1,NA,0,5,2,177,0,0,181,1,0,0.151515151515152,0.950819672131147
"381",1,1,0,0,53,311,41,5,539,1,1,0.00746268656716418,0.551724137931034
"382",1,5,0,0,72,28,0,6,86,0.0168539325842697,0,0.333333333333333,0.030952380952381
"383",1,2,0,14,275,0,6,4,47,0,0,0.72,0.263814616755793
"384",1,6,0,25,35,4,0,45,2,0.4,0,0.8,0.551724137931034
"385",1,2,0,1,53,10,2,95,551,1,0.0357142857142857,0.0168539325842697,0.361702127659574
"386",1,0,0,5,0,561,0,46,347,0,0.941176470588235,0.666666666666667,0.654320987654321
"387",1,58,0,3,13,1,0,268,144,0.736842105263158,0,0.0408163265306122,1
"388",1,0,0,0,29,4,10,0,24,0.19047619047619,0.25,0.0769230769230769,0.333333333333333
"389",1,0,0,0,0,0,1,1,122,0.736842105263158,0,0.75,0.0224719101123595
"390",1,0,4,14,3,1,3,12,539,1,0.117647058823529,0.68,0.125
"391",1,0,2,1,129,95,0,72,9,0,0.4,0.724137931034483,0.59016393442623
"392",1,4,0,14,17,70,0,1,218,0,1,0.545454545454545,0.880733944954128
"393",1,0,4,5,17,9,6,3,89,1,0,0.333333333333333,0
"394",1,7,0,0,34,1,2,268,144,0.666666666666667,0.00591715976331361,0,0.361702127659574
"395",1,58,2,1,0,122,4,228,198,0.543478260869565,0.68,0.333333333333333,0.0432276657060519
"396",1,0,2,2,1,9,0,4,9,0.880733944954128,0.19047619047619,0.333333333333333,0.0714285714285714
"397",1,1,5,5,0,4,19,95,2,0,1,0.8,0
"398",1,1,0,13,7,14,8,1,141,0.75,1,0.692307692307692,0.370165745856354
"399",1,0,1,12,116,8,0,0,61,0,1,0.00746268656716418,0.904761904761905
"400",1,6,0,0,17,0,0,4,102,0.75,1,0.0769230769230769,0.80952380952381
"401",1,0,0,0,72,0,0,45,102,0,0,0.00746268656716418,0.5
"402",1,0,0,14,148,8,7,1,198,1,0,0.543478260869565,0.370165745856354
"403",1,0,2,16,29,5,0,1,47,1,1,0.12280701754386,0.735294117647059
"404",1,0,0,0,1,13,0,23,141,0.75,1,0.68,0.0432276657060519
"405",1,0,1,1,304,1,0,15,8,0.0769230769230769,0,0.545454545454545,0
"406",1,0,2,0,72,1,41,10,539,0.0140845070422535,1,0.543478260869565,0.208333333333333
"407",1,0,2,2,67,0,8,60,347,1,1,0.00398406374501992,0
"408",1,1,0,36,29,7,0,29,81,1,0,0.875,0.435897435897436
"409",1,9,1,2,17,NA,6,228,141,0.880733944954128,0.0833333333333333,0.333333333333333,0.904761904761905
"410",1,0,0,0,58,14,0,49,426,1,1,0.8,0.80952380952381
"411",1,NA,1,36,68,4,0,5,181,1,0,0.857142857142857,0.735294117647059
"412",1,0,9,0,67,0,41,15,449,0,0,0,0.904761904761905
"413",1,1,0,16,129,17,0,59,449,0.654320987654321,1,1,0.716783216783217
"414",1,22,0,0,0,4,14,0,177,0,0.0204081632653061,0.00398406374501992,0.551724137931034
"415",1,0,0,0,15,0,41,42,218,0.0273224043715847,1,0.875,0.904761904761905
"416",1,1,2,2,0,0,0,12,2,0.767441860465116,0,0.736842105263158,0.370165745856354
"417",1,7,0,8,72,NA,4,95,218,1,1,0.724137931034483,0.263814616755793
"418",1,0,9,0,2,3,0,0,198,0,0.161290322580645,0.611111111111111,0
"419",1,34,0,1,29,311,0,2,198,0,0.2,0.0408163265306122,0
"420",1,1,1,19,34,9,0,2,47,1,0.285714285714286,0,0.208333333333333
"421",1,0,0,0,34,7,0,10,14,0.435897435897436,1,0,0.735294117647059
"422",1,16,0,0,129,0,0,60,86,0.0432276657060519,1,0,0.64406779661017
"423",1,1,0,6,35,0,196,28,294,0,0.666666666666667,0,0
"424",1,7,0,21,34,41,4,132,89,1,0.0140845070422535,0.5,0.880733944954128
"425",1,0,0,2,2,5,0,10,14,0.555555555555556,0,0.0168539325842697,0.333333333333333
"426",1,19,2,17,72,2,0,11,251,1,0.909090909090909,0.00746268656716418,0.0714285714285714
"427",1,0,0,12,205,3,0,6,311,0,1,0.866666666666667,0.263814616755793
"428",1,0,0,36,17,4,18,0,86,0,0,0,0
"429",1,NA,0,21,17,6,3,15,347,1,1,0,0
"430",1,0,0,0,205,4,4,10,251,0,0.0833333333333333,0,0.557377049180328
"431",1,29,0,15,0,86,6,4,47,0.19047619047619,0,0.0701754385964912,0.59016393442623
"432",1,2,6,9,67,0,1,52,21,1,1,0.25,0.950819672131147
"433",1,2,0,1,58,141,0,25,89,1,0.117647058823529,0,0.716783216783217
"434",1,0,1,5,2,71,0,9,539,0.716783216783217,0,1,1
"435",1,0,1,0,0,0,0,1,141,1,1,0.545454545454545,0.904761904761905
"436",1,0,0,10,67,0,0,5,47,1,1,1,0.654320987654321
"437",1,0,0,0,53,0,13,8,78,0.285714285714286,0,1,0.950819672131147
"438",1,NA,16,0,13,0,0,10,89,0.8,0,0.543478260869565,0
"439",1,4,9,0,35,0,3,15,551,1,0,0.554621848739496,0
"440",1,1,0,0,0,4,0,20,78,0.0833333333333333,0.5,1,0.0813953488372093
"441",1,11,0,19,129,43,0,0,286,0.75,1,0.857142857142857,0.361702127659574
"442",1,2,0,0,15,0,1,356,218,0.19047619047619,1,0.8,0.654320987654321
"443",1,275,1,9,53,0,9,0,8,0,0,0.543478260869565,0.370165745856354
"444",1,0,18,1,0,0,2,228,388,1,1,1,0.735294117647059
"445",1,0,0,2,0,0,1,0,251,0.285714285714286,0.222222222222222,1,0.5
"446",1,0,0,0,33,3,0,1,539,0,0.19047619047619,1,0.139442231075697
"447",1,0,5,1,2,11,0,52,9,0,1,0.5,0.0813953488372093
"448",1,0,1,0,0,NA,71,228,43,0.12280701754386,0,0,0.674418604651163
"449",1,8,5,20,114,0,5,4,122,0,1,1,0.139442231075697
"450",1,0,0,1,0,78,1,2,43,1,0.75,0,0.030952380952381
"451",1,25,0,4,129,5,3,20,70,0.59016393442623,1,0,0.904761904761905
"452",1,16,0,5,30,4,0,1,81,0,1,1,0.904761904761905
"453",1,15,0,0,266,286,7,0,426,0,1,0.666666666666667,0.735294117647059
"454",1,0,0,10,7,0,0,28,43,0.285714285714286,0.612903225806452,1,0.0813953488372093
"455",1,2,0,1,275,15,0,52,81,0.19047619047619,1,0.3,0.64406779661017
"456",1,3,0,6,53,2,0,4,122,0.611111111111111,1,0.8,0.030952380952381
"457",1,0,0,4,67,42,2,3,2,0.833333333333333,1,1,0.651515151515151
"458",1,1,0,5,0,2,1,15,218,0.736842105263158,1,0,0.228571428571429
"459",1,0,0,5,58,9,2,18,539,0.866666666666667,1,0,0.139442231075697
"460",1,0,0,2,15,0,0,4,181,0,0,0,0.80952380952381
"461",1,30,0,6,0,1,0,9,61,0.0204081632653061,0,0,0.651515151515151
"462",1,0,0,5,2,1,9,8,426,0.654320987654321,0.0273224043715847,0.0769230769230769,0.0813953488372093
"463",1,21,0,1,75,0,0,0,144,1,0,0,0.735294117647059
"464",1,0,0,0,192,0,24,6,388,0.692307692307692,0.612903225806452,0.857142857142857,0.557377049180328
"465",1,0,0,0,16,7,2,12,561,0.68,0.285714285714286,0.5,0.228571428571429
"466",1,NA,2,19,30,42,26,6,21,0.25,0,0,0.654320987654321
"467",1,0,0,4,17,347,2,0,89,0.208333333333333,0.571428571428571,0.666666666666667,0.708333333333333
"468",1,0,0,36,0,0,4,28,294,1,1,0.866666666666667,0.435897435897436
"469",1,15,0,5,15,0,1,21,539,0,0,0.545454545454545,0.674418604651163
"470",1,6,0,5,275,15,12,2,9,0.68,0.0215827338129496,0,0.0714285714285714
"471",1,NA,0,0,148,24,5,95,81,0.0432276657060519,0.0140845070422535,0.0701754385964912,0.557377049180328
"472",1,14,10,0,13,4,14,9,9,1,0,0.285714285714286,0.333333333333333
"473",1,1,2,7,205,0,0,95,21,0.333333333333333,0,0.254237288135593,0.370165745856354
"474",1,15,0,6,58,1,0,4,122,0,0.75,1,0.950819672131147
"475",1,5,0,0,17,0,0,268,14,0.526315789473684,0.5,0.3,0
"476",1,3,0,18,7,15,6,5,43,1,0,0.285714285714286,0.950819672131147
"477",1,0,5,5,205,23,9,1,61,1,0.75,0.0408163265306122,0.0813953488372093
"478",1,0,0,13,0,139,4,25,122,0.543478260869565,1,0.0408163265306122,0.735294117647059
"479",1,0,0,0,2,78,0,72,426,0,0.219512195121951,0.88,0.716783216783217
"480",1,0,0,0,192,11,8,20,218,0,0.5,0,0
"481",1,0,1,5,0,10,5,19,551,0,1,0,0.767441860465116
"482",1,21,0,4,1,13,1,13,86,0.0747422680412371,0,0.0408163265306122,0.64406779661017
"483",1,0,1,13,67,0,0,15,102,0.75,1,0.554621848739496,0
"484",1,2,13,0,15,52,0,12,286,0,0,0.8,0.263814616755793
"485",1,0,0,0,17,42,1,0,9,0,0.219512195121951,1,0
"486",1,0,0,6,3,16,0,2,388,0.904761904761905,0.0909090909090909,0.0701754385964912,0.125
"487",1,NA,0,21,116,0,0,0,218,1,1,0.88,0
"488",1,0,2,0,129,1,3,45,9,0,0,1,0.551724137931034
"489",1,0,0,0,0,6,0,1,24,0.571428571428571,0.612903225806452,1,0.139442231075697
"490",1,0,4,0,192,3,10,1,122,0.5,1,0,0.651515151515151
"491",1,2,2,10,4,0,4,3,388,0.19047619047619,0.166666666666667,0.285714285714286,0.735294117647059
"492",1,0,1,66,192,0,0,2,218,0.25,1,0.88,0.0747422680412371
"493",1,0,18,0,0,0,0,60,347,0,0.0909090909090909,0.0168539325842697,0
"494",1,15,0,0,3,3,23,11,218,0.0714285714285714,0.666666666666667,0.0105263157894737,0.0813953488372093
"495",1,2,0,1,0,10,1,23,9,0,1,0,0.674418604651163
"496",1,0,0,6,58,78,0,9,9,1,0.0909090909090909,0.00398406374501992,0.0813953488372093
"497",1,1,8,6,0,0,2,15,539,1,0,0.12280701754386,0.030952380952381
"498",1,0,1,3,2,183,2,9,286,0,0,0.316666666666667,0.5
"499",1,18,0,6,68,0,3,13,81,0.526315789473684,0.0215827338129496,0.285714285714286,0.708333333333333
"500",1,0,1,14,2,3,0,15,122,0.724137931034483,0.68,0,0.263814616755793
"501",1,1,0,0,2,14,42,4,14,0.875,0,1,0.258351893095768
"502",1,0,0,7,7,0,4,11,21,0.133333333333333,1,1,0.125
"503",1,5,0,0,2,0,4,0,43,0.692307692307692,0,0,0
"504",1,2,16,7,205,0,0,18,141,0.0701754385964912,0,0.727272727272727,0.0432276657060519
"505",1,0,2,6,29,0,0,21,78,1,0,0.0769230769230769,0.645539906103286
"506",1,0,1,6,1,4,0,2,426,0.727272727272727,1,0.316666666666667,0
"507",1,4,0,2,4,6,26,1,89,0.0215827338129496,1,0.0769230769230769,0.435897435897436
"508",1,0,1,0,0,119,0,0,420,0,0,0.151515151515152,0.708333333333333
"509",1,0,0,36,75,6,0,1,347,0.727272727272727,0,0,0.904761904761905
"510",1,14,0,13,35,28,8,59,420,0,0.4,0.333333333333333,0.904761904761905
"511",1,0,0,1,34,0,2,25,551,1,1,0,0.950819672131147
"512",1,5,0,21,53,4,0,59,426,0,0.4,1,0.0224719101123595
"513",1,0,4,2,15,29,1,15,286,1,0,1,0.551724137931034
"514",1,0,0,5,275,NA,196,2,426,0,0,1,0.263814616755793
"515",1,0,0,19,68,11,4,2,539,0.612903225806452,0,1,0
"516",1,304,1,0,68,0,11,3,102,0.904761904761905,0.928571428571429,0.692307692307692,0.5
"517",1,0,0,16,68,10,1,251,449,0.0224719101123595,0.75,0,0.654320987654321
"518",1,0,0,0,17,0,31,10,286,0.666666666666667,0,0.866666666666667,0
"519",1,0,2,6,58,539,0,15,144,0,0,0.0701754385964912,0.333333333333333
"520",1,0,1,0,75,10,1,13,81,0,0.833333333333333,0.0138888888888889,0.5
"521",1,0,0,66,205,0,0,59,122,1,0.0273224043715847,0.12280701754386,0.651515151515151
"522",1,0,0,2,29,0,0,0,86,0.25,0.5,0.692307692307692,0.030952380952381
"523",1,0,5,3,15,561,139,11,2,0.833333333333333,0.166666666666667,0,0.0747422680412371
"524",1,0,0,4,1,0,6,15,86,1,1,0.12280701754386,0.674418604651163
"525",1,3,0,25,68,311,4,6,70,0.557377049180328,0.00591715976331361,1,0.361702127659574
"526",1,0,3,13,1,1,0,3,251,0,0.00591715976331361,0,0
"527",1,0,0,22,0,10,1,0,122,0.0747422680412371,0.117647058823529,0.00398406374501992,0.80952380952381
"528",1,0,5,0,68,0,14,9,561,0.666666666666667,0,0.875,0.333333333333333
"529",1,0,0,1,75,61,6,0,102,0,0,0.25,0.333333333333333
"530",1,2,0,1,0,0,0,10,102,0.25,0.928571428571429,0.565217391304348,0.904761904761905
"531",1,0,0,2,34,1,0,3,449,0,0.4,0,0.80952380952381
"532",1,0,1,0,33,9,19,15,102,0.674418604651163,0,0,0.333333333333333
"533",1,0,6,6,116,24,2,0,9,0.75,1,0.611111111111111,0.880733944954128
"534",1,1,0,2,72,183,14,0,2,1,0.666666666666667,1,0.208333333333333
"535",1,2,8,1,29,0,0,3,9,0,1,1,0.904761904761905
"536",1,NA,0,2,58,31,0,356,347,1,0.133333333333333,0.0701754385964912,0.59016393442623
"537",1,0,0,4,116,1,1,0,21,0.333333333333333,0.0909090909090909,0.0701754385964912,0.0747422680412371
"538",1,1,0,10,29,0,0,45,43,0,1,0,0.645539906103286
"539",1,0,0,11,116,2,6,4,47,0,0,0.3,0.208333333333333
"540",1,0,3,0,0,0,0,0,294,0,0.571428571428571,0.611111111111111,0.674418604651163
"541",1,114,4,19,17,8,183,7,43,0,0,1,0.0714285714285714
"542",1,6,1,3,1,NA,0,4,347,1,1,0,0.139442231075697
"543",1,30,2,0,2,2,0,42,81,0,0.0357142857142857,0,0.5
"544",1,0,1,20,35,144,2,52,539,0.654320987654321,0.666666666666667,0.333333333333333,0.030952380952381
"545",1,0,0,1,192,1,5,8,24,0.735294117647059,0.666666666666667,0.666666666666667,0.735294117647059
"546",1,0,0,1,1,0,1,1,9,0.666666666666667,1,0.72,0
"547",1,2,4,6,3,NA,3,0,286,0.0813953488372093,0.0357142857142857,0.316666666666667,0.333333333333333
"548",1,4,0,5,2,311,1,59,388,1,1,0.316666666666667,0.645539906103286
"549",1,0,2,1,2,0,0,4,0,0,0,0.88,0.80952380952381
"550",1,0,0,3,0,2,0,4,24,0.645539906103286,0.928571428571429,0,0.551724137931034
"551",1,29,0,0,0,25,4,28,24,0.0204081632653061,0.0909090909090909,0,0.651515151515151
"552",1,5,0,1,16,0,3,9,294,1,1,0.545454545454545,0.880733944954128
"553",1,0,0,2,15,0,0,3,43,1,0,0.727272727272727,0.125
"554",1,17,4,2,33,NA,0,132,24,0.857142857142857,0,0.875,0.125
"555",1,29,0,0,34,60,0,19,141,0.666666666666667,0,0,0.333333333333333
"556",1,0,0,7,0,42,1,4,8,0,0,0.3,0.651515151515151
"557",1,8,0,0,16,1,0,132,78,0.0138888888888889,0.0140845070422535,0,0.767441860465116
"558",1,58,0,9,304,0,0,10,218,0.554621848739496,1,1,0.735294117647059
"559",1,2,0,1,16,6,10,228,81,0.571428571428571,1,1,0.0224719101123595
"560",1,33,18,17,205,0,0,46,286,0.950819672131147,0.5,0.724137931034483,0.880733944954128
"561",1,0,0,2,29,3,0,1,286,0.674418604651163,1,1,0.551724137931034
"562",1,0,0,0,2,0,6,11,86,0.208333333333333,0.612903225806452,0.565217391304348,0.228571428571429
"563",1,0,14,6,0,12,0,1,420,1,0.571428571428571,0.12280701754386,0.370165745856354
"564",1,0,0,6,7,31,0,11,561,0.68,1,0.3,0
"565",1,3,1,0,192,1,10,6,181,0.0714285714285714,1,1,0
"566",1,129,0,1,205,18,6,11,81,0,1,0.611111111111111,0.735294117647059
"567",1,0,0,0,2,28,0,0,181,1,0,0.727272727272727,0.716783216783217
"568",1,0,0,2,266,3,0,4,144,0.551724137931034,0,1,0.950819672131147
"569",1,3,0,1,34,2,14,10,122,0.875,0.875,0.543478260869565,0.708333333333333
"570",1,0,0,5,58,2,0,3,122,0.00746268656716418,1,0.611111111111111,0.370165745856354
"571",1,68,6,0,0,0,0,28,177,1,0,0.554621848739496,0.258351893095768
"572",1,36,0,2,15,196,0,1,43,0.674418604651163,0,0.692307692307692,1
"573",1,0,0,5,129,268,1,72,0,0,0.666666666666667,0.3,0.557377049180328
"574",1,0,0,0,4,6,0,0,449,1,0.428571428571429,0.333333333333333,0.654320987654321
"575",1,0,0,66,114,3,0,11,561,0.030952380952381,0,0.692307692307692,0
"576",1,2,0,11,114,4,5,25,347,0.333333333333333,0,0.285714285714286,0.654320987654321
"577",1,0,2,2,148,0,0,132,47,0.735294117647059,1,1,0.228571428571429
"578",1,3,0,0,72,0,3,23,86,0.612903225806452,1,0.254237288135593,0.64406779661017
"579",1,0,7,0,148,14,0,132,0,0,0,0.0138888888888889,0.263814616755793
"580",1,0,0,3,192,0,34,0,251,0,0.219512195121951,1,0.370165745856354
"581",1,2,4,0,304,5,2,10,47,0,0.0357142857142857,0,0.0747422680412371
"582",1,4,0,15,33,4,0,4,78,0.316666666666667,0,1,0.0714285714285714
"583",1,2,3,1,34,1,6,29,181,0.0140845070422535,0,1,0.59016393442623
"584",1,7,5,0,58,4,0,3,420,0.285714285714286,0.941176470588235,0.88,0.64406779661017
"585",1,0,0,12,29,19,0,20,551,1,1,0,0
"586",1,21,0,9,192,3,0,3,89,0.435897435897436,0,0,0.263814616755793
"587",1,NA,1,1,7,4,173,52,102,1,0.5,0,0.030952380952381
"588",1,18,1,1,58,10,5,119,9,1,1,0.333333333333333,0.767441860465116
"589",1,0,0,0,148,2,0,15,122,1,1,1,0.767441860465116
"590",1,0,0,0,275,15,0,10,8,0.333333333333333,0.0204081632653061,0.666666666666667,0
"591",1,72,0,5,304,2,14,0,420,0.75,0.75,1,0.030952380952381
"592",1,1,0,8,0,0,11,4,0,0,0,0,0.651515151515151
"593",1,0,4,0,2,28,0,5,70,0.5,1,0,0.735294117647059
"594",1,0,0,7,205,11,0,13,14,1,1,0.875,0.0747422680412371
"595",1,2,0,17,29,NA,6,4,251,0.0273224043715847,1,1,0.651515151515151
"596",1,0,0,1,0,42,0,1,86,0.75,0,0.554621848739496,0.735294117647059
"597",1,72,1,6,33,9,4,20,0,0.333333333333333,0,0.875,0.435897435897436
"598",1,NA,6,0,30,4,0,0,181,0,0.0909090909090909,0.333333333333333,0.64406779661017
"599",1,7,0,0,129,286,23,57,122,0,0.526315789473684,1,0.767441860465116
"600",1,4,4,2,2,4,169,9,181,0.545454545454545,0.666666666666667,1,0.64406779661017
"601",1,0,4,2,3,0,0,9,122,1,0.75,0,0.674418604651163
"602",1,0,1,13,192,45,6,0,89,0,1,0,0.59016393442623
"603",1,0,0,1,114,0,6,52,89,0.68,0.5,0.736842105263158,0.708333333333333
"604",1,17,0,5,0,19,0,13,218,1,0,0,0.59016393442623
"605",1,0,0,5,2,5,4,5,177,1,0,0,0.80952380952381
"606",1,0,0,3,0,251,0,95,86,0.219512195121951,0.5,0.875,0
"607",1,0,0,3,0,0,34,25,198,1,1,0.0909090909090909,0.0813953488372093
"608",1,1,1,0,304,15,0,9,539,0,0,0.866666666666667,0.333333333333333
"609",1,0,0,2,116,196,0,0,347,0.611111111111111,1,1,0.557377049180328
"610",1,6,0,6,17,4,2,6,70,0.0204081632653061,1,0.285714285714286,0.557377049180328
"611",1,0,0,0,1,1,0,4,286,0.0769230769230769,1,0.333333333333333,0.0813953488372093
"612",1,15,0,11,53,3,2,0,122,0.666666666666667,0,0.857142857142857,0.208333333333333
"613",1,1,0,6,205,14,2,0,388,0.25,0,0.25,0.258351893095768
"614",1,0,0,8,275,102,4,5,388,0,0,0.724137931034483,0.654320987654321
"615",1,16,0,21,15,2,0,9,122,0.5,0.285714285714286,0.5,0.645539906103286
"616",1,4,0,1,2,183,0,42,218,0,0.117647058823529,0.88,0.557377049180328
"617",1,0,0,2,1,34,0,0,89,0.75,0.5,0.0909090909090909,0.361702127659574
"618",1,0,0,9,58,41,34,228,388,0.030952380952381,0,1,0.435897435897436
"619",1,0,0,0,0,6,1,52,311,0.666666666666667,1,0.565217391304348,0.708333333333333
"620",1,3,0,3,1,8,5,52,89,0.75,0.75,0.0408163265306122,0.59016393442623
"621",1,22,0,22,17,15,0,0,144,0.866666666666667,0.666666666666667,0.285714285714286,0.208333333333333
"622",1,NA,3,0,114,0,15,119,8,0.0813953488372093,1,0,0.0714285714285714
"623",1,1,1,0,7,10,25,4,43,0.64406779661017,0.0833333333333333,0,0.139442231075697
"624",1,4,0,4,58,0,0,4,86,0.228571428571429,1,0.0168539325842697,0.735294117647059
"625",1,4,0,0,3,420,2,8,311,0.543478260869565,0.68,0.555555555555556,0.645539906103286
"626",1,0,1,6,35,3,0,18,311,0.5,0.4,0.0105263157894737,0.333333333333333
"627",1,18,0,6,3,8,3,0,561,0,0,0.611111111111111,0
"628",1,0,0,0,304,41,0,4,78,0.4,1,0.565217391304348,0.0224719101123595
"629",1,0,0,0,0,8,0,228,0,0.651515151515151,0.161290322580645,0,0.735294117647059
"630",1,14,0,1,266,19,0,3,181,0.0909090909090909,1,0.25,1
"631",1,0,3,0,266,122,10,1,218,0.0747422680412371,0.666666666666667,0.88,0.0432276657060519
"632",1,0,0,0,17,11,2,60,449,0.666666666666667,1,0.8,0
"633",1,11,0,9,3,1,2,10,21,0.00746268656716418,1,0.555555555555556,0.361702127659574
"634",1,0,1,6,58,4,2,4,21,0.571428571428571,0.571428571428571,0,1
"635",1,0,0,5,205,1,1,0,70,1,0.5,0.0168539325842697,0
"636",1,2,0,0,53,8,1,9,47,0.139442231075697,1,0.0769230769230769,0.674418604651163
"637",1,18,0,2,3,2,1,25,43,1,0,0.8,0.228571428571429
"638",1,3,0,0,275,3,0,1,539,0.139442231075697,0.666666666666667,0,0.139442231075697
"639",1,0,0,0,58,0,0,0,551,0,0.526315789473684,0.00398406374501992,0.263814616755793
"640",1,5,0,8,15,1,6,25,70,0.928571428571429,0,0.8,0.551724137931034
"641",1,0,0,6,1,2,3,49,251,0.950819672131147,0,0.666666666666667,0.708333333333333
"642",1,3,0,6,17,0,71,0,86,0,0,0.0769230769230769,0.263814616755793
"643",1,0,14,0,7,1,14,9,61,1,0.161290322580645,0.666666666666667,0.435897435897436
"644",1,0,0,5,148,9,9,25,141,0,0.0273224043715847,1,0.551724137931034
"645",1,0,3,36,304,5,25,3,144,0.875,1,0.0769230769230769,0.263814616755793
"646",1,2,0,4,7,14,0,11,9,0,0.571428571428571,0.75,0.263814616755793
"647",1,0,0,8,7,14,0,10,449,0,0.612903225806452,1,0.370165745856354
"648",1,10,0,9,148,4,9,2,61,0.571428571428571,0.75,0,0.880733944954128
"649",1,29,0,8,0,19,0,5,426,0.25,0,0.5,0.361702127659574
"650",1,0,16,1,7,60,0,132,86,0.435897435897436,0,0.72,0.030952380952381
"651",1,0,0,1,129,4,0,4,177,0.68,1,0.00746268656716418,0.370165745856354
"652",1,18,0,1,7,1,0,10,561,0.735294117647059,0,1,0.139442231075697
"653",1,0,0,5,33,1,5,60,9,0,0,0,0.80952380952381
"654",1,0,2,0,16,78,0,52,251,1,0.0909090909090909,1,0.708333333333333
"655",1,0,0,2,1,2,1,42,539,1,0,0.666666666666667,0.767441860465116
"656",1,10,0,8,33,81,0,1,141,0.833333333333333,1,0.857142857142857,0.361702127659574
"657",1,13,0,6,58,4,0,12,551,0.5,1,0.0769230769230769,0.557377049180328
"658",1,0,4,4,58,8,5,0,2,1,1,0.72,0.333333333333333
"659",1,14,4,0,34,1,0,228,388,0.258351893095768,0,0.565217391304348,0.435897435897436
"660",1,13,0,10,67,86,15,13,141,0.219512195121951,1,0.554621848739496,0
"661",1,18,14,0,35,2,0,10,144,0.545454545454545,1,0,0.0714285714285714
"662",1,NA,0,4,68,14,71,15,426,0,0,0,0.64406779661017
