"Lake","Sampling_ID","Date","Site_latitude","Site_longitude","Cloud_cover","Sampling_time","Sampling_method","Gear_ID","Identifier","tot_AmRu","tot_FuDi","tot_MiDo","tot_Centrarchidae","tot_LeGi","tot_PeFl","tot_PiPr","tot_ChrosomusSpp.","tot_PiNo","tot_Cyprinidae","tot_SeAt","tot_LuCo","tot_AmNe","tot_CaCo","tot_EsMa","tot_UmLi","tot_RhAt","inf_AmRu","inf_FuDi","inf_MiDo","inf_Centrarchidae","inf_LeGi","inf_PeFl","inf_PiPr","inf_ChrosomusSpp.","inf_PiNo","inf_Cyprinidae","inf_SeAt","inf_LuCo","inf_AmNe","inf_CaCo","inf_EsMa","inf_UmLi","inf_RhAt","Trunk","Silt","Sand","Rock","Boulder","Macrophyte","Site_depth","Temperature","Conductivity","DO","Turbidity","pH","TOC","TN","TP","Watershed","Lake_latitude","Lake_longitude","Lake_area","Max_depth","Mean_depth","WRT","Drainage_area","Elevation","Perimeter","Connectivity"
"Montaubois","MONT_N_05","2022-07-04",45.9204833333333,-74.0757833333333,NA,"16:37","Minnow_trap","N5","Juliane",0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_S_04","2022-07-04",45.9229666666667,-74.0742166666667,NA,"15:50","Seine","S1","Juliane",0,0,0,0,0,11,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,2,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Montaubois","MONT_S_05","2022-07-04",45.92275,-74.0678833333333,NA,"17:28","Seine","S1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9222222222222,-74.0730555555556,0.166,32.6,13.7,7.8,0.508,350,2359.59,514.664
"Morency","MORE_T_03","2022-08-19",45.9287833333333,-74.0368833333333,3,"10:45","Transect",NA,"Juliane_Lea",0,0,12,0,539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,303,0,0,0,0,0,0,0,0,0,0,0,0,83,24.5,0,35.5,40.5,13.5,129,23.2,128.6,9.29,0.42,8.17,4.25,355.61,8.4191,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_T_04","2022-08-19",45.9279666666667,-74.0339833333333,10,"09:57","Transect",NA,"Lea_Juliane",0,0,7,0,163,0,0,0,0,279,0,0,0,0,0,0,0,0,0,0,0,116,0,0,0,0,0,0,0,0,0,0,0,0,31,53,3,16.5,27.5,57.3,58,22.3,126.1,9.52,0.43,8.28,4.3,355.61,6.6601,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_03","2022-07-11",45.9312,-74.0329833333333,NA,"16:45","Minnow_trap","N3","Charles",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_04","2022-07-11",45.9298333333333,-74.0282,NA,"17:00","Minnow_trap","N4","Charles",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_05","2022-07-11",45.92795,-74.0339833333333,NA,"16:26","Minnow_trap","N5","Charles",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_06","2022-07-11",45.9312166666667,-74.0319333333333,NA,"16:47","Minnow_trap","N6","Charles",0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_07","2022-07-11",45.9296333333333,-74.0287833333333,NA,"17:03","Minnow_trap","N7","Charles",0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_09","2022-07-11",45.9288,-74.0364666666667,NA,"16:40","Minnow_trap","N9","Charles",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_11","2022-07-11",45.92555,-74.0358333333333,NA,"16:30","Minnow_trap","N11","Charles",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_12","2022-07-11",45.9305,-74.0306666666667,NA,"16:51","Minnow_trap","N12","Charles",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_13","2022-07-11",45.9303,-74.0275,NA,"16:56","Minnow_trap","N13","Charles",0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_T_01","2022-08-19",45.9311333333333,-74.0314833333333,5,"12:05","Transect",NA,"Charles_Lea",0,0,5,0,289,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,265,0,0,0,0,0,0,0,0,0,0,0,0,15,88.5,0,3.6,7.8,8.5,30.5,24.8,132.7,10.38,2.38,8.5,4.49,356.75,7.5123,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_T_02","2022-08-19",45.9304833333333,-74.0340666666667,2,"11:30","Transect",NA,"Juliane_Charles",0,0,14,0,204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,191,0,0,0,0,0,0,0,0,0,0,0,0,94,42.8,0.7,16.5,41,5.9,168,24,129.3,9.53,4.32,8.16,4.3,341.93,6.8925,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_01","2022-07-11",45.9297,-74.0297666666667,NA,"17:05","Minnow_trap","N1","Charles",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_02","2022-07-11",45.9286333333333,-74.0339666666667,NA,"16:20","Minnow_trap","N2","Charles",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_S_01","2022-07-11",45.9292833333333,-74.0313333333333,NA,"13:35","Seine","S1","Juliane",0,0,7,0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,16,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_S_02","2022-07-11",45.93055,-74.03065,NA,"14:15","Seine","S1","Lea",0,0,4,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_S_03","2022-07-11",45.9309166666667,-74.0314333333333,NA,"14:45","Seine","S1","Lea",0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_S_04","2022-07-11",45.9308,-74.0336333333333,NA,"15:10","Seine","S1","Juliane",0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_S_05","2022-07-11",45.9276333333333,-74.0341333333333,NA,"15:40","Seine","S1","Lea",0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_S_06","2022-07-11",45.9292833333333,-74.0313333333333,NA,"15:10","Seine","S1","Juliane",0,0,2,0,4,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_15","2022-07-11",45.93035,-74.03405,NA,"16:42","Minnow_trap","N15","Charles",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_16","2022-07-11",45.9292166666667,-74.0323166666667,NA,"16:10","Minnow_trap","N16","Charles",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_17","2022-07-11",45.9292833333333,-74.0313333333333,NA,"16:10","Minnow_trap","N17","Charles",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Morency","MORE_N_14","2022-07-11",45.9282166666667,-74.0388833333333,NA,"16:38","Minnow_trap","N14","Charles",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Morency",45.9277777777778,-74.0358333333333,0.256,20.3,8.8,0.6,2.38,271,2934.61,1131.794
"Pin_rouge","PINR_N_17","2022-07-08",45.9624333333333,-74.0409833333333,NA,"15:56","Minnow_trap","N17","Juliane",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_S_01","2022-07-08",45.95865,-74.0416833333333,NA,"13:30","Seine","S1","Juliane",0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_S_02","2022-07-08",45.9590833333333,-74.0415833333333,NA,"13:45","Seine","S1","Juliane",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_T_01","2022-08-27",45.9601333333333,-74.04355,80,"14:00","Transect",NA,"Lea_Charles",0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,5,100,0,0,0,61,32.5,21,45.5,7.7,0.39,6.74,8.27,502.67,13.6476,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_T_02","2022-08-27",45.9585833333333,-74.0416333333333,40,"15:07","Transect",NA,"Lea_Juliane",35,0,5,0,137,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,95,0,0,0,0,0,0,0,0,0,0,0,0,37,69.5,9,4.5,17,23.3,56.5,20.9,45.9,8.13,0.35,6.42,8.29,460.49,13.4307,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_T_03","2022-08-27",45.9582166666667,-74.0434333333333,80,"14:31","Transect",NA,"Juliane_Lea",0,0,0,0,38,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,2,0,0,0,0,0,0,0,0,0,0,0,20,98.8,0.7,0.5,0,9.2,26.5,20.7,45.7,8.08,0.12,7.01,8.15,408.05,8.1835,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_14","2022-07-08",45.9631,-74.04025,NA,"15:57","Minnow_trap","N14","Juliane",0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_15","2022-07-08",45.9592333333333,-74.0448666666667,NA,"15:42","Minnow_trap","N15",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_16","2022-07-08",45.9600333333333,-74.0408333333333,NA,"16:11","Minnow_trap","N16","Juliane",0,0,0,0,15,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,1,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_01","2022-07-08",45.9618833333333,-74.0415833333333,NA,"15:54","Minnow_trap","N1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_02","2022-07-08",45.9601333333333,-74.0438666666667,NA,"15:43","Minnow_trap","N2",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_03","2022-07-08",45.9589,-74.0415833333333,NA,"16:13","Minnow_trap","N3","Juliane",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_04","2022-07-08",45.9582833333333,-74.0434333333333,NA,"15:35","Minnow_trap","N4",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_05","2022-07-08",45.9605,-74.0426166666667,NA,"15:50","Minnow_trap","N5",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_06","2022-07-08",45.9601333333333,-74.0430833333333,NA,"15:48","Minnow_trap","N6","Juliane",1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_07","2022-07-08",45.9629166666667,-74.0387333333333,NA,"16:00","Minnow_trap","N7",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_09","2022-07-08",45.9611833333333,-74.04205,NA,"15:52","Minnow_trap","N9","Juliane",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_11","2022-07-08",45.9592166666667,-74.0441166666667,NA,"15:40","Minnow_trap","N11","Juliane",0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_12","2022-07-08",45.95825,-74.0425,NA,"15:33","Minnow_trap","N12",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_N_13","2022-07-08",45.9601666666667,-74.0401333333333,NA,"16:07","Minnow_trap","N13",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_S_05","2022-07-08",45.95825,-74.04195,NA,"15:20","Seine","S1","Charles",0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_S_03","2022-07-08",45.9601333333333,-74.0403166666667,NA,"14:00","Seine","S1","Juliane",1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"Pin_rouge","PINR_S_04","2022-07-08",45.958,-74.0428666666667,NA,"15:00","Seine","S1","Charles",0,0,2,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Achigan",45.9608333333333,-74.0411111111111,0.152,14,4.9,0.17,7.56,322,2181.57,511.121
"St-Onge","STON_T_02","2022-08-03",45.9139,-73.9627,30,"09:45","Transect",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.3,94.4,7.64,1.45,6.55,13.3,656.57,25.7782,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
"St-Onge","STON_T_01","2022-08-03",45.9154,-73.9619333333333,30,"09:30","Transect",NA,"NA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,22.8,99.1,7.1,1.36,6.18,13.1,530.03,17.6344,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
"St-Onge","STON_N_10","2022-06-20",45.9150666666667,-73.9625166666667,NA,"16:04","Minnow_trap","N10","Lea",0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
"St-Onge","STON_N_07","2022-06-20",45.9138,-73.9623333333333,NA,"16:11","Minnow_trap","N7",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
"St-Onge","STON_N_08","2022-06-20",45.9152166666667,-73.96225,NA,"16:03","Minnow_trap","N8","Lea",0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
"St-Onge","STON_N_09","2022-06-20",45.91535,-73.9616166666667,NA,"16:08","Minnow_trap","N9","Lea",0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
"St-Onge","STON_N_01","2022-06-20",45.9151666666667,-73.9624,NA,"16:03","Minnow_trap","N1",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
"St-Onge","STON_N_02","2022-06-20",45.9139333333333,-73.9627666666667,NA,"16:10","Minnow_trap","N2",NA,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Connelly",45.9144444444444,-73.9622222222222,0.0144,3.5,1.8,0.05,0.875,216.7,492.06,1580.956
